Call ID,Customer ID,Abandoned,Abandonment Reason,Call Duration Before Abandonment (mins)
e5cfb42e-ec62-4d31-901d-1a571e6cc16e,9a63e47c-2e1e-4fef-9c04-b18cf6eb6a18,False,Not Interested,8.0
06dabc7b-ae47-459c-a9ed-517b7836c195,671c8fbc-07ab-4268-923e-e7a82f7a30ff,True,Answered by Wrong Department,8.0
b8031f27-608b-4693-87c4-cbc932577c98,3b1fc304-5c92-4b2a-a082-5e4a4a8bb316,False,Long Wait Time,
ab8551c4-f348-4fc8-8d02-603a7192d522,98abfe64-c3b1-40cc-a926-0d521e20e187,False,Long Wait Time,
b6ed60c8-efd1-4dc2-9228-9fa568e46de7,31bd3e50-d105-43b3-ad14-ed9cc68951ed,False,Not Interested,4.0
14a31b66-a96b-45c9-b103-d5c47ffa0037,ce8fea88-3d76-444b-92d1-f3bd36911232,False,Long Wait Time,9.0
698d4c64-af88-46ff-b434-76430aa241e8,63cf0615-69e0-435d-9f74-4cccf2968311,True,Answered by Wrong Department,1.0
d5a2c170-8d08-43db-867f-fb9432d49ecf,ee93fcd1-56bc-40ff-9a5b-a71930488225,False,Not Interested,5.0
fb00d911-4161-484e-a8e8-ecc3fcc94479,b453f5eb-c4ee-43ce-8d4b-9b8e9c64a14e,True,Long Wait Time,2.0
057afd68-80da-41b1-931f-ea0ce968421f,b6729d09-c9a0-4ad1-acd7-612b5675e95b,False,Not Interested,2.0
0372de7f-d520-42fb-a5af-e5ebd2117453,33813a40-9f21-4a2c-ab76-008cc4bb0d43,True,Not Interested,
9c25c9cf-f320-4145-9735-095c6ad18bf5,d7f4d65e-b28d-457a-8b4f-ed48ee29e32a,False,Answered by Wrong Department,
f70616bd-a62e-416e-985d-a31bc481bd5d,86c87928-75c9-4328-ae75-ccb98e73f8b0,True,Long Wait Time,
8a80cdbc-94d0-4bb3-9001-3647caeb9ffd,4724727f-0d2e-41c5-a1dd-f422bc35faf7,True,Long Wait Time,
6d6fdfbb-0771-4c33-9465-210035165b3a,f17c82be-279c-4225-975e-ae5ca9dbe0f0,False,Not Interested,
9b5c4f80-28db-419d-9ad0-f22050b2d005,9571f8df-a7f9-4462-99da-15a986522bc3,True,Answered by Wrong Department,
3965b6c3-d7c6-486c-a4a8-791799ace45c,21b5ca66-c698-4f10-bceb-c137454a96ef,True,Answered by Wrong Department,
6bc9ba84-2f32-4542-8658-f3db89110335,cdb99b8b-6eaa-4bfa-a80a-257fd8503a36,False,Answered by Wrong Department,
159c8f5c-45d0-4ab8-9eca-1440fa3f72fc,114f77cd-46c4-4da3-b1ae-28ef23ef4005,True,Answered by Wrong Department,2.0
20c01492-c3c6-4cdd-b9e6-3d8684883874,fe8ec797-f48f-4e4c-a233-d73de925654c,False,Answered by Wrong Department,8.0
0dfa6641-aa4e-418d-a30c-c8cc544b25b6,b0df80ab-976d-4046-b124-207a08119b42,True,Answered by Wrong Department,
77028eb9-46f0-44da-8318-9c57090720f7,8ba93d52-be57-48bb-bd13-a0b6e0a6e8c2,False,Not Interested,
44cd7338-41b1-4ed1-a4e4-73a78da9ac58,ee5417b4-47fc-429c-8461-a6c81cbf6651,False,Long Wait Time,9.0
744e9d78-6da9-482a-b4c6-90a5e987183b,b626be86-8df4-46a9-a3c1-58fc2f49779d,False,Not Interested,1.0
0c989f95-6ed9-4cde-a9af-cd78b43ae3f7,a9bc5fd1-6d3b-44d5-8b94-3bad974253ab,False,Not Interested,2.0
1cfd4df6-75b4-448b-aa4b-fd6dbe0a28c6,5b9733d4-df01-471f-a0a2-a3810793ee37,True,Not Interested,7.0
6432c165-96cb-4c9c-93d8-776c36c69076,f96e2075-4e2f-45a9-adfc-37b6ea9936b3,True,Not Interested,2.0
2a8b376d-d9ed-4331-9807-ea806b963534,af3d9404-88cc-45c0-a5a1-8765195a18d3,False,Answered by Wrong Department,
1d69b3cc-19fe-46d6-8734-0ed86f97200a,7782fb63-8a8f-4a6c-8997-5e8a0478e5b4,False,Not Interested,
5b1c1f44-379b-47da-b7a1-c96422e10dde,952b8c2e-fa14-479e-8127-0d09b9fa75c0,False,Answered by Wrong Department,4.0
484743db-8434-4e89-8c8c-2c715b2ce011,7cf20786-09ec-4321-92f3-36f37f0b73fd,False,Not Interested,
de936ddd-3dae-4c6e-b53f-3a7c1321a6d9,13604f80-4546-48da-bbc2-0fc469cb030d,True,Answered by Wrong Department,5.0
76cc222e-69c5-49fd-81a8-9b27d85a3b28,46c86274-dea6-414e-9437-d6966815031c,False,Answered by Wrong Department,4.0
fd155193-0a11-4ac7-acdc-1df80bffa7fe,b7c95113-0c5d-41d3-bb3b-1ddc62548aff,False,Answered by Wrong Department,1.0
05c82e83-5766-44f4-a524-627cc5298374,fc8c2606-5432-47d2-b79c-813ed7675de3,False,Not Interested,
71655429-7870-4170-b715-0ad61487bf2b,3745f046-80f5-4023-96a2-4ad1590af8e1,False,Answered by Wrong Department,1.0
287d1636-ea8c-4311-8f1c-b93c647901e9,195ce844-9a2d-407d-a44d-0324e8dc6217,False,Answered by Wrong Department,7.0
0fa5ff24-1193-4d43-bc48-add2a84feebc,7997e7f9-abf3-4aaf-b28e-0544a3d6229d,True,Answered by Wrong Department,3.0
9c886d32-9e9d-4e4b-bbea-7ac380c62901,8d526307-2fa4-466a-af66-70dd787a49eb,True,Long Wait Time,
2a0495cd-72ec-4a82-a6f4-b3a465f0e735,f70c8cdf-78da-4b3e-96a8-489f569d31e6,True,Answered by Wrong Department,7.0
9590e0fa-bb19-4e39-9469-c724eaf071ec,d956be96-33cc-4b13-b133-8f3fb4ab4f35,True,Long Wait Time,
3f4b29d1-4572-4a70-856f-9e60bbd674c9,3e195440-1512-41e3-8b3c-01d286a378ef,False,Not Interested,9.0
f25de030-2d13-4a63-823b-beca477936fb,1180183a-94c7-4334-b676-4f56fd32f093,False,Long Wait Time,7.0
8756ce4e-d6b0-4266-8844-bf54a002ad40,377e62ab-b000-4009-b747-118221eaaa27,False,Long Wait Time,4.0
fde7ba51-78bc-4bc0-86aa-7265a4a212fd,408fab28-c8ad-4b7e-9230-e1cd8d4a71bc,True,Long Wait Time,4.0
a8d0be60-722a-4b91-9550-7b62f1ee3c2e,406f7514-31ab-4d0a-b880-e1ae43078f9e,False,Not Interested,
ca7183e9-bdba-4804-9e07-d5f053a60d84,c8051540-929c-4245-b1a8-647c500a62fb,True,Answered by Wrong Department,
39dbeadd-3131-4d30-96f7-bb5dd866badb,6dd21b21-84fa-4d0a-85a8-e34206bbb7cf,False,Long Wait Time,8.0
f9c9fa79-037f-4d98-84b7-a2a55733d000,3adc485b-895d-4553-bd0d-899778304501,True,Not Interested,
fa3519cc-5c6c-4766-b893-1da22af92f0b,2e2e1258-d212-4686-a83e-cfdd12f59ec5,True,Long Wait Time,
03b8cb6a-ad34-420b-8c7d-7ad4692c2983,b682f7cd-9247-493e-98ca-bb336742c635,False,Not Interested,
ce9fead3-074c-4f72-954a-8080b97a350a,6b1348ba-c8fe-46ef-a439-5c85e56fbceb,True,Answered by Wrong Department,
91e9cf09-45fb-4827-a8c7-45f9ef89cc5a,dfca6067-7124-421b-b8ff-99429ab6e0b2,True,Not Interested,
69bdc8c1-5177-494d-8626-6b5cf91c1f8e,ccec3be2-d4cb-4e65-814b-7f3db283f6a4,True,Long Wait Time,
1ae1f1a5-623c-4ee4-9057-98d982ed0797,ec5b99e9-6488-4099-8165-56b024fe414f,True,Not Interested,8.0
85f2a471-d198-4282-9cd2-49ad51c2cbbe,e9300ffa-bbe1-416a-819e-7095f605c5fa,False,Long Wait Time,
af211782-cd14-4e61-8041-c8275870bb7a,035ff967-4d39-4c52-bd39-74bc1060b761,False,Answered by Wrong Department,
a442f6b5-7e30-4db2-ade0-43e853aa1433,adb673fe-5e80-4849-9994-953f497c5d47,False,Long Wait Time,4.0
84aeaf64-7dc9-4c2a-a729-5d45968be343,2d3bb2ac-31dd-45ff-a12e-f5a23326068b,True,Not Interested,
e462f84d-19ef-456d-bc98-0e7ea815e566,ebb7caf9-44ee-4d13-bfac-7906003717c8,True,Answered by Wrong Department,
a38e5cf7-bfc6-4ee9-899e-e87034e8708a,a5fff60f-41fe-4466-8967-5ab4b265a093,True,Long Wait Time,3.0
054b208f-7697-48da-9436-a68f36f30c8e,450b325d-9fe6-4f33-884a-826901be2765,False,Long Wait Time,
c6a2f0ed-2f7d-4a9f-b7e8-99074be037f0,22fd0603-7a12-4e2a-864b-1e351be9838a,False,Long Wait Time,
558eace6-e26e-422b-8792-02a202f44f85,8826d022-2420-411a-bf96-e4d553914eb3,False,Long Wait Time,
db2d5473-460f-4e98-b4ba-997803aedd9f,a5d16d33-773a-4ac5-a02f-98b20a66d732,False,Answered by Wrong Department,3.0
e2d615bf-2bb2-4559-92bf-343f78ff1c35,0bb10d24-ac23-406b-9b1a-6f62553013b1,False,Answered by Wrong Department,
f06741b8-0755-44e6-82b4-16e5aedad691,00e43cf1-49cf-48ec-8da9-71672fdd12d1,True,Not Interested,
d5fbe8e8-8756-48bb-9f46-c8d289902ddb,82a39f4f-8522-4e0a-a8b9-ecf786b0fb41,True,Long Wait Time,5.0
cf7de91f-0335-4166-907b-fd1c9596c01f,d706580c-3266-473f-a411-5fd4270b934d,True,Answered by Wrong Department,5.0
67c39c66-318a-4fda-a9e8-221431a45fd9,dd85f921-62de-4483-9c3e-99c87f79d46e,True,Not Interested,8.0
3632edae-fa40-4d5e-9648-2da06e8fa9ef,0b8a4cbb-c567-4c9f-806c-f800482a1574,True,Answered by Wrong Department,
10d26572-a887-4df4-acc3-4a060fb9c582,29ad7390-a689-4d6e-8d1f-5fe94d234b5a,False,Long Wait Time,
52912955-1628-4b6f-a7c7-99ccfe8a7edd,d43255e6-fd85-4761-81b9-213e4e4c675b,False,Long Wait Time,
8208e31d-9d24-4377-afc2-e72d15937564,32668a63-4cc6-48a5-afc6-6bfed75a3fd6,True,Long Wait Time,2.0
57942a43-8092-4657-a88b-2a7d3cd10240,6f397d8c-53c7-4d0b-983e-51bd15fed70c,False,Long Wait Time,
5e03926d-6428-4cb1-8ee8-b9679cdd0daa,3e717308-5434-49d3-8dd8-94261ed37b21,True,Not Interested,3.0
f24daef5-0451-4818-b4db-fc02c486c170,18e04a07-dde4-41a1-b0f0-8463180ca062,True,Long Wait Time,
1d396322-f1d7-4baa-aaa8-35d339a13af2,7c412e1b-bbe2-4664-a69e-80c56afce047,False,Long Wait Time,5.0
e0b1c8b5-5be9-498e-a7ab-00bcd4a18e9b,3ed7db9c-9008-47f4-bcb3-845e547636d0,False,Answered by Wrong Department,
6bc2a13d-d16c-4190-b670-933ca4265988,32c51047-0ff2-483c-80f6-0a94d32b5c02,True,Not Interested,7.0
ceceac98-a154-4e31-87b2-236de6e5052e,251b2f33-9c2b-4f11-83de-c360cf5e77aa,False,Answered by Wrong Department,9.0
d5fa9339-f603-4ec7-9b43-28c625a2db28,b69cb9cc-8784-4ba1-a2b7-0dade4fef9ee,False,Answered by Wrong Department,1.0
087f719d-0343-4739-9de9-87ffee2c50b3,b7a93a3e-30f5-4ab6-855d-6d0cccc9d8d2,False,Long Wait Time,4.0
bff51a78-9656-4c84-8be3-704a326fc7b0,8fccaa28-d15f-450f-b3c4-821e369ac8fb,False,Long Wait Time,8.0
5fa48855-3628-47b6-982a-7a567448dc8e,29f939f3-2aaa-455a-b060-49a7936a486c,True,Not Interested,7.0
e66686d2-343a-4ab2-90b1-c73c677b52a0,a9c57d45-1531-415a-a872-5e8af19b00b8,False,Answered by Wrong Department,
c3cc80f9-f22a-43b1-b94f-a0310a6b33b5,7c06cd68-c050-4fe4-acac-c90091844cc9,True,Not Interested,
ebfbef37-e279-42e7-a1c6-d5b373e4dbfc,234aaabc-8d49-4a44-978e-aba0c32ca91c,False,Not Interested,
9426ffcf-3fdc-4872-9c12-dc35c9f1bad1,3d3d3ba5-1ce9-4537-8165-36b3de2c31bd,True,Not Interested,
c6e5f4db-afae-4278-b6fa-db68044426bd,2fc9d786-6b76-4758-a840-5a8a684f2a9c,True,Long Wait Time,7.0
e86abb84-6590-478c-a2e5-6808a6d2f700,f7f8caa4-e937-468c-99c7-a49c1774e6fb,False,Answered by Wrong Department,2.0
48351e01-2315-41be-a901-cc6d948d6f2e,6d4082b1-a1ee-48ec-948f-fa1d4dcc3616,False,Not Interested,
fe1ff379-a311-409f-8bfb-2ddb2bb06790,8b086874-6191-4dec-b98b-5c1850d78566,False,Long Wait Time,6.0
5a9ef10f-36a7-4dcc-839d-baf9794ae1a1,741c8268-1f34-44c6-b0d6-bd07252098be,False,Answered by Wrong Department,3.0
d56d13ab-a0ca-4a7e-a667-c97480dca184,f1de1ce0-0e4a-4abf-b946-59b98ef51efa,False,Long Wait Time,7.0
72fa1d90-99f2-4246-9a9d-caffe5a43b02,6161584c-9cb3-42c1-b4a7-c06f61dc8d8a,False,Answered by Wrong Department,4.0
a5118088-cb13-44fe-a756-ef380f208068,34971bc8-b93f-48c0-b011-9726658a166b,True,Long Wait Time,
733d81bd-bc83-4175-8a06-5e318e98ec00,5be56c1b-7aac-4f6e-9b8b-4064c3f04643,False,Not Interested,
3b7bf4f8-70bd-4d30-8e36-5fb625462318,ebcb541e-1955-4070-b55c-a45e288c20c8,False,Answered by Wrong Department,
f7328b15-a128-46a6-bad9-3d0a02715fc6,520612c3-2538-4bd4-a3ca-70796594fb2a,False,Not Interested,
82008cc0-4183-485e-bcf1-14a79a958f8d,f843cf75-813e-46a7-80ae-77bf03e3172d,True,Not Interested,
7ceb3594-32e5-44a6-a759-c87641d2dfa7,394eaa26-8175-4ecc-acfb-68ea4fa4b37b,True,Long Wait Time,
b0bc26a6-5ffb-46d4-be15-62ecde6a1d95,647299cd-95b8-48de-a246-30a678d4b787,True,Long Wait Time,
825d7c6a-3a75-4dfb-8d56-afdc86510550,6b7b7968-64cb-474e-9ae5-aeadbca46529,False,Not Interested,6.0
70dd4f2c-94c2-4dd0-bd8a-16abb358f6cb,21fe38ff-1939-42bf-b8b6-74b0ef0fd4d3,False,Not Interested,9.0
f0a706b1-c3d9-46a7-a1fd-79cb0ef698ab,5243ff16-857a-4f5e-b472-f0b31a4bc7ad,False,Answered by Wrong Department,2.0
0fdde291-3ca0-41e8-913a-318fc713da6c,01d82dc1-57a0-46f0-b3f2-7366d0046fa9,False,Long Wait Time,
32abe93d-1fac-428a-b5fd-2bde50fd8942,466ee3f7-ba6b-4dac-9100-d9c6cef6b6f4,False,Long Wait Time,
87af86a3-a80e-4e90-b1fb-417cf2619851,b26548e5-c8d6-488a-bd61-d0589d12bd22,True,Long Wait Time,
9307d2b7-54d4-423c-81ca-45e28202c107,7a1c9549-765c-4a7c-ad7a-ac1c44b8b7eb,False,Not Interested,6.0
bf38ac3a-26d5-4750-977f-5f594a500b72,36865481-1b72-4d3d-abe9-27a07b261341,False,Long Wait Time,
21b247bb-8b4c-47ec-beaf-05c18fcd9846,9963379a-b32b-4f7f-8559-702552b2b317,False,Long Wait Time,
12257d88-6e0e-49e0-825d-20195159f263,a85c4e6d-83f9-4a90-bb73-ed46e07dc326,False,Not Interested,8.0
bcbbce88-5d5d-4ce2-baa1-67ee7a295935,4ac8bfd7-459b-4526-8482-e65a816ea0b7,True,Long Wait Time,1.0
78170b3a-d47e-4136-9e29-9bc56a25c2eb,afe57d8f-b99b-48ec-86c6-1538cfa9d01a,False,Long Wait Time,2.0
3985d450-4250-4892-ad6a-f1f99a98bded,77c9ccbd-bebf-43a8-a374-1e4db6f55805,False,Answered by Wrong Department,
b3e607a7-8687-478e-a92c-a6ab47f799e2,d461a903-584b-483d-a0f3-34f107329e7f,True,Not Interested,9.0
968d7526-3983-4165-af9b-06b75fbe9500,b2296dad-974e-4d3f-8cc4-a56fa8a9af26,False,Answered by Wrong Department,
5bdd89c5-fcdb-4144-a9bf-1a55719e7d2b,cd08f07a-480b-473d-956e-804382170004,False,Answered by Wrong Department,
6c1f8c69-3285-483a-b30d-64941819f2ff,d661ea2f-7e5a-4ff9-a545-a3b9f6154a2f,True,Answered by Wrong Department,1.0
01698a40-8635-4fff-b939-3ac3e6aeddfe,2c7e88ec-c00e-4319-b2eb-9ea33eaff462,False,Answered by Wrong Department,
7802859d-337d-4564-830e-eb67750d9592,f8493207-23b6-45ff-a49d-97069877dba3,True,Answered by Wrong Department,6.0
9d90b620-86d0-4106-811b-e07af872ef09,eb9f32ca-5cd0-4c81-be9b-f4000bc82db6,False,Answered by Wrong Department,6.0
a9d89272-0304-4a35-b60c-eeaaf8b96b5d,a59cc96c-f804-4c68-a78f-ad69449ed338,True,Not Interested,6.0
6691bd38-366c-4875-aba6-a4315a97fbd2,fbf4925c-9a94-49c0-b782-4d62b64a07bd,False,Answered by Wrong Department,
f5eac4e5-cb35-4bfc-8082-9b11096fbb40,3b773ecd-1f41-4fc8-a559-cc1933e2315c,True,Long Wait Time,5.0
ef555d5a-a069-403d-ab4f-093cdbd724fe,2d4a2b6a-fe3c-4fdf-bd8d-b9b7773252d4,False,Answered by Wrong Department,6.0
9025aa6f-095e-4a12-b746-ae8a4773bddf,dba5680b-6454-42ac-86e1-96d5539ddc7b,False,Long Wait Time,
d0afabb1-30d9-4eb6-a756-43257286800f,20d1474b-05e2-494e-bd73-4075ddb1df7e,False,Long Wait Time,
14f16437-dd2c-42dd-82b2-e954c8d74bc8,aff3c9fb-92bf-4abe-9b26-38be503d1faa,False,Long Wait Time,8.0
3f43b659-ec4b-4357-b999-055237a55c90,327ae588-5773-4496-9790-822e70dfffa0,False,Long Wait Time,
b63c3000-2c72-4e53-8fa5-1cd15975db09,fb447b0e-ed0d-4792-8368-b69ebbafb95c,True,Answered by Wrong Department,9.0
6fb1f9c9-cf26-4eb1-b502-558023c28acb,c7b215d2-fba2-4405-b84f-d3a79f9f6853,False,Long Wait Time,2.0
e29a634d-92b6-47eb-997b-1594e469508b,4118de4a-00dd-48bd-89c0-6a219a49b696,False,Answered by Wrong Department,
b81fe053-b90e-4e29-a954-c68ee5aae057,a47d669b-8863-46ef-848c-b824a6c8ed0a,True,Long Wait Time,
d555cba4-a66a-42bf-a5f5-86faa2bb8a35,4d2b6d33-1a11-4ed3-ac49-c48e91533fd8,False,Answered by Wrong Department,
19af624a-8bc2-467b-9b04-c512a5ed477a,377a08c9-62e0-4b81-b55d-c849bc6991e5,True,Not Interested,
3db03449-eaf1-4b2a-9b63-5d2502218b24,597d370b-3f61-44a4-af01-f2ddb22d532d,True,Not Interested,
0200dfe3-344e-49d7-b394-02cb715afbdf,ae043f59-c579-4112-90b6-f484607fefaf,True,Long Wait Time,7.0
a1d2c0c4-ef11-4203-b27b-2d496abdc3fd,f0dd1c41-d47d-4bce-a3ea-1c69477e4f48,True,Long Wait Time,
98168bc1-f80c-4b6a-a90a-ac1e4b37f9c9,8411b1a1-3ef3-49aa-a451-5fe92a9bec3b,True,Answered by Wrong Department,
4eaeccff-0487-4d90-82e7-16c67a739525,029966b9-dedf-428d-a0ac-1e5ecd4baec5,True,Answered by Wrong Department,2.0
21592768-13ed-418b-9b5a-f1dbf2328c5d,db8981de-66b6-4f71-b0a4-a60c52b26cff,True,Long Wait Time,
a92daf3e-2744-49a2-b942-df0900ba55a6,30e4bb9b-4067-4dcc-b3bb-6999634c87a2,False,Answered by Wrong Department,
665a549a-3748-4a0d-8a41-98cea42e04bf,c90a32a7-8a31-42ff-a3a7-be49806ee1f4,False,Answered by Wrong Department,
ee621808-f7c4-4fe8-ac0b-f81ab92de08e,d69e9e96-1888-45dd-ae47-4efc9cd3c549,False,Answered by Wrong Department,
48476a93-b302-45ce-a294-405ca90b301d,4376a0cd-eb7a-4703-ab94-b58d6b0c48d8,False,Answered by Wrong Department,
2a3ca2e7-d834-427e-8bfd-575599d1bedb,01fbbff2-6478-4c19-9f65-50589746f66c,False,Not Interested,7.0
2d7eb135-9380-43c6-a023-f0007d2f8d3a,a04a29ed-dc2a-4e7c-baca-32eac4fe8836,True,Long Wait Time,
78d5eb24-be51-480d-ade8-c6cabac084fb,e2684d12-b335-4224-9d87-38f5686a5e69,True,Answered by Wrong Department,
8b74f9ac-5cb0-4cc8-9506-7b2869c3410f,df91a0a0-8afe-4e47-8887-8bda43cb3c66,False,Long Wait Time,
849e7154-8bce-4ed1-920f-80a977e59571,27f11059-7837-49f4-b947-3126ad2ed9a5,True,Long Wait Time,
9d8c9fed-722d-4ad3-981e-06de8888f60e,3503b761-4355-47e8-8ac6-a26b78c212f8,False,Long Wait Time,3.0
1fb905ff-af7c-4cc8-83f4-f1855cf91792,7e9abb23-8962-45c4-ae60-514646d55065,False,Not Interested,
a876862f-a3a7-4d03-a34a-1d4ca9168fd9,0801269c-59f5-4e64-88af-9d60b9d7b13c,True,Long Wait Time,
59942e53-72c7-47bf-9ca5-dc1feacfd79b,b814a2c9-d155-4276-b6bf-d9ed367c47bc,True,Answered by Wrong Department,
828b29e3-a2e1-4a56-a8b7-e32ee86c9114,441ac114-4f6c-4e15-ba3f-ad3d487e1c9f,True,Answered by Wrong Department,
a3e8d563-b7bb-4e37-af9b-1cbcd9c6cb41,af28bbe4-797b-49e7-97e8-18c5496bd6b6,False,Long Wait Time,4.0
5a8758a6-c5f9-4165-bd93-660e22573fe2,b8beb498-55c4-47cb-a6a0-1120d534e73b,False,Answered by Wrong Department,1.0
48017e35-ca7e-496a-ba14-dae541fe153e,8938192c-1d95-4d56-831d-2de1737ef167,True,Answered by Wrong Department,5.0
ce3be90c-029b-4c38-bd9b-7d4a9b02bccf,5ddd00df-74cf-44b5-ab8b-d9568c7d1c7b,True,Answered by Wrong Department,6.0
3816a533-cdf6-4988-a4b0-8640055a413b,15609092-4c3a-48c8-bc0a-3da147d27c89,False,Not Interested,10.0
496f05f4-ddd5-4ba7-bb41-4b0d6dd59d43,7faa236d-bb5d-4d4c-81fd-e3edf28e5a2e,False,Not Interested,9.0
08890b56-9a23-4320-9f74-68bd98e812b5,2bbfe034-1835-4b2f-a89f-fe89a521b904,False,Not Interested,1.0
a2055ad4-4e3a-403b-9fca-7cf8ec0c1b2e,20b2b411-459b-417a-a253-2aaeafad74a4,False,Long Wait Time,7.0
e36f7f15-4188-4a98-a36d-07d78be334ce,50d6a685-476b-4701-8d02-93ddfc5e1b0b,True,Answered by Wrong Department,5.0
dd01de52-1da5-4ade-bf19-db71f8aeceee,4c649e7f-7079-44c1-ab2b-3648375e800c,False,Answered by Wrong Department,
ececaea7-5899-4d86-9edf-babb7706ab83,f90ff7c7-3b01-454a-ae31-55c991373157,True,Answered by Wrong Department,2.0
d1633206-e135-4d74-b2af-150e3b3b6b0c,b7d64f2e-7a09-4922-a8a2-842873f79fde,False,Answered by Wrong Department,
698cfa28-1f9f-450d-9a17-b8eed9676fbb,d61316e4-5104-4fa5-a10a-5c3129c8735b,True,Not Interested,8.0
23ad0453-3659-4076-8901-c7972e55067b,5fc14c9a-23ba-4f0b-a082-dadd564b6722,False,Not Interested,4.0
52e8a100-e0d1-4195-9ed3-85530c9a84c5,bef9699f-bc50-4c16-b231-f8f3465a099f,True,Answered by Wrong Department,
ab903d7a-dd6e-4f81-bd1c-d7fdcc8e4a2b,46733ccf-a9cf-47bd-a271-b7dc8442c0ba,False,Answered by Wrong Department,1.0
5b511ae6-ff29-4371-a593-12c34948a397,97cc3b17-e658-4a45-960c-7c2cf8348f7f,False,Answered by Wrong Department,
bd5452ce-7005-42d6-aaf5-cedf3be2dcea,cd0b6f0a-8ead-491f-bd7c-d4d6a56121f9,True,Not Interested,9.0
d9c34d09-ac11-4c64-bc8c-c8944a3187bc,aae8092a-6d33-439c-9243-1141d0463e31,False,Long Wait Time,
c2947a28-d7b5-4ef2-80c4-dd30e1b87532,ad906940-b2a7-4dfc-980b-5b76912025cd,False,Not Interested,
e2fc075a-0a5f-4c44-98a5-c1298293c822,749d1089-d816-40b5-830e-97de20ffe90a,True,Answered by Wrong Department,
be007f1c-18dd-40d6-b19c-8e582399ee7f,5cfc0882-d3fc-4e7c-ac38-b6d70c6be6f0,False,Not Interested,
31f42575-5388-4a38-b844-2e6fa72338e3,a25f3bf7-0b8c-4dea-8752-b6fe7cd75ff5,False,Long Wait Time,4.0
662b20b6-9612-4c6c-9a95-e400d94ff7d0,fbd3915e-dfae-4e04-85ef-95fb2975fe16,True,Answered by Wrong Department,
e826caec-a91a-4359-8d89-4125efeff525,e7c1e527-d0e1-4a72-8bb6-efc414a93558,True,Long Wait Time,8.0
9cb0e471-24b0-40e4-be26-612c9890dd17,0a4395d2-3131-483e-b33f-ff1d2639c957,True,Answered by Wrong Department,6.0
04076176-e9ec-47ab-b21d-2bf68b7c704e,7f77c82a-77e9-44c6-adf8-9f70724fc0b2,False,Not Interested,
a144c68a-6414-49b3-8607-20c246829f42,e3a050df-ad08-4918-ae1d-bce5913f7b48,False,Answered by Wrong Department,4.0
0205cf55-7592-4a7d-8725-f3be1b76fb36,8bccf172-b8f1-46da-beec-05302658198f,True,Not Interested,2.0
9faa9167-4a5f-411d-a8a0-6b1828cfe10d,3cecec4e-7d37-4b3d-b865-069da211e66e,False,Long Wait Time,
71ab5b09-a2c8-44be-819e-c91952e94afa,81ba6dec-0a54-4ac7-b197-71ecc6de3bbf,True,Not Interested,9.0
1723f903-122e-465a-90ec-603a66d66d19,a794861b-5f7d-4c84-ae80-d28e9821a609,True,Long Wait Time,
91cf7b03-5c6c-47d1-8114-de9c0b89b9aa,2153bb73-de57-44c2-a0e6-a65660505b01,True,Not Interested,4.0
8e52e137-e270-4196-984a-e16cd55d9e33,68ef92a9-658a-4539-9a52-3ef1d53cc5df,False,Answered by Wrong Department,2.0
94ce68ca-f3a9-4c77-b3f4-57fcd769e622,f2d68d01-2641-4a5f-b666-1a11e8c94a6f,False,Not Interested,
974b5d4e-0bfe-4a32-aa9a-edd045f03235,4e9b718c-c435-40aa-b190-a15d8a96aee2,True,Long Wait Time,2.0
aabdea45-2a56-47f0-a9c0-8fef63346f66,b6cd3d29-b5e2-43d1-881c-ff3e1de33f3c,True,Long Wait Time,6.0
f2661a0c-baea-4c25-aa76-cbd8a786cf0c,8440f47c-d9d0-40e2-8bf4-64d483cb6363,False,Long Wait Time,2.0
407325d8-4613-45e0-9713-03d95178fa34,db614264-7b26-474f-b22a-f715f04f02f9,False,Long Wait Time,
2398fd24-a48f-43be-9ea2-879b7e2af552,fae75ba6-80d3-4bf6-8a4a-65bdf223e6e8,True,Answered by Wrong Department,
749a42d8-2b30-4a20-a537-f8606d6b14b1,f1add761-b5eb-4f2a-af53-b8c91f38a998,False,Answered by Wrong Department,
ee0f4e80-c6c1-435d-bad7-93a1c6bfc6da,ca5c4546-20c9-4cfa-b69a-c54b03c0286b,False,Answered by Wrong Department,
45f1d089-a9d8-4cdb-8372-f724e38efecc,1ac61372-c544-42e8-a973-94bde4af449c,False,Not Interested,
3a613132-5a10-4907-af74-f40629090323,fec5dd2b-5fc4-4d39-9401-0d4009926e8d,True,Not Interested,10.0
c575111e-8bb4-42bc-bc52-daa03fc06c2d,a598136f-ad60-42e6-a594-01e3521b28ad,True,Not Interested,
428b2b2e-c506-4da2-8d2f-4beffe413d53,a0b74d88-caac-4120-9574-0d786d4322ba,True,Not Interested,
84e41692-8929-470d-8121-0a24bc83cd71,ef7d983a-676b-4be2-bd97-280945415580,True,Not Interested,
d620ce11-fbac-4ab5-98e3-ce7299921ecb,91fc0672-f122-4f90-b997-21529980c842,True,Not Interested,9.0
ee52125c-517e-4d81-8414-387bbd54774c,0c6f85f9-c744-49c5-9353-1b9b6ae44f4f,False,Long Wait Time,
aca0e871-2f1c-4d24-8642-7660b69c668b,1bb702b9-7cb8-4084-91db-930cf338a46c,False,Long Wait Time,
c5893992-7fcc-400b-b4a0-ada9a3e7a5dc,67965890-eee4-4272-9861-338a15001fc5,False,Answered by Wrong Department,
