Escalation ID,Customer ID,Agent ID,Issue Type,Escalation Reason,Escalated Department,Resolution Status
7cc3f2a5-7cff-4b6f-bbc4-3e67519bf6c5,33d32278-2cad-406c-a012-f35173c7e1e4,1f35bd24-6161-4f7c-9f05-06f01e921d03,Billing Inquiry,Agent not skilled,Specialist,Pending
cc3f7f91-e83a-41a4-aa2b-a8cdec3cb3b7,9eeacff5-0a57-44d7-ab5e-10a5b469e291,7920c1ee-7e7d-4a18-abaa-dc870c16e8fb,Technical Support,Agent not skilled,Management,Resolved
4ca2da64-88c0-493a-a0cb-03ec0972b41b,c5eb353f-b9f7-4243-8732-e92005e1d505,a74622fc-fac9-49ed-bd9a-3d8f4342296a,Billing Inquiry,Agent not skilled,Support,Closed
73420998-563c-424e-86b3-8bbc130e11a8,0492825e-648d-4629-8792-2b6fdc1fbffc,275655b9-6a29-4d3c-9e1b-4ceb9b67d513,Technical Support,Agent not skilled,Support,Pending
96d7e426-9ca8-4552-96e1-d22e6467075f,bfc0cddc-9e19-4a5f-bb4f-07eb7dfb79d4,571e634f-7acc-4033-9df6-12755e4babe2,Technical Support,Customer request,Management,Resolved
a90f07f3-437f-4b0e-babe-bbd7ad392250,bb2a8d46-f925-4b88-ac10-26e66dd65529,59ba0879-5668-4d82-a054-288a5c8c15de,Billing Inquiry,Customer request,Support,Pending
b813ad0e-361c-4176-a499-b7b3b9860390,952a51b8-ffeb-4998-b40a-6abc07d34dc4,5fdfd292-8bb8-41cf-9959-10f2bfc6a9f1,Billing Inquiry,Policy issue,Management,Resolved
4eacb28c-1337-4010-adcf-cd80093feced,2e822045-03f8-4d6b-af7f-e6c6f000e671,2415a0ba-9522-4469-b52f-8abd9be22a49,Technical Support,Policy issue,Support,Resolved
4d5a746d-3630-4cb7-91e3-56f6872e8ee9,b906ecb2-c9ff-4e13-98cf-30bb7f783a29,e8386b57-a340-4247-92c1-28514abcd11a,Billing Inquiry,Customer request,Management,Pending
b736ee46-9a26-44a3-b8e1-b0ec71f3c769,62c15010-f5f5-4ff1-8d27-da6c7859bb3e,881e9be4-ca7b-4379-8390-214222515eed,Technical Support,Policy issue,Specialist,Pending
59a250bb-a8e1-43c0-809b-2882f45f480a,d7f02a65-c78c-4af3-b532-d152fe6255f1,3060f71a-af48-4b61-ae61-1857a6540529,Complaint,Agent not skilled,Management,Closed
17bb6d0a-9908-4cc8-a633-914dcedaba37,9333a842-5284-4be4-8c5f-02fd2d4f3c29,e2e108b1-3a99-40f0-81d4-56998ed0e636,Billing Inquiry,Agent not skilled,Support,Closed
6a808136-a30c-4be1-b311-8f1ed9134055,6772e54c-471a-426a-a726-dd78476a0a68,b4cb3a93-55a7-4d6e-b401-d62058d7a000,Technical Support,Agent not skilled,Support,Closed
57402a1f-0343-43a5-852f-24345b173e13,2bb3dbe4-cb1c-4e9c-8e32-7f643451fcd6,466da5e5-93bc-4ebf-a87d-c80c3a791c80,Billing Inquiry,Customer request,Support,Resolved
791917c9-9aa5-4a70-8eca-dfef34de9cc7,ec506b8d-419a-4183-b68c-a11923186152,1a8bdfbe-b2ea-4476-a34f-c263bc36e626,Technical Support,Policy issue,Management,Pending
d789717f-0613-40cf-95fc-a575ff2c37e3,ec27836a-2745-4ccd-b773-6967dfb2b2b5,2135bad4-c3b7-49e0-a01b-2b46091f07ac,Billing Inquiry,Agent not skilled,Specialist,Pending
5a0cd1fe-d1b0-4f6a-8977-775a01b4eae1,9f93d945-7c23-4a31-8cfa-ee32755caf0b,1357294e-d80c-48fc-9a7d-fce6263b454f,Billing Inquiry,Agent not skilled,Management,Pending
730af693-e78d-43b7-940d-9a5d58523a0e,6e8ab6aa-624c-43f5-b223-fd1fbbf2cfc4,e086dbfe-d06d-4f6b-b4f5-b1e854923fce,Technical Support,Agent not skilled,Management,Resolved
dadb0d09-cf88-4b4e-a508-e7f1b784e02e,fb2a4724-70c5-4c15-911a-011f8032645e,6b5b1c6a-c388-4052-b8bf-a22fc0f4668d,Billing Inquiry,Agent not skilled,Specialist,Closed
66820976-eb52-4c15-ae04-41046b5faedb,47548db5-88f0-4f6f-b744-226678839a26,1b3e0546-8ad8-4436-8a75-1a77f82292d6,Complaint,Customer request,Support,Closed
988e8049-b0f5-4ede-bacd-329753550787,d9da07a6-34e6-4b9c-9de0-05e79e49309b,d30781ec-79a7-4194-83d0-080de3aa56c0,Billing Inquiry,Agent not skilled,Management,Closed
82d6470f-db1d-4b22-b8a2-2291a6bb5bf7,f12939ca-9ce8-4f95-acf6-81851dc325ad,ff6474a8-7a40-47c7-ba72-4a856c2f75d4,Complaint,Agent not skilled,Specialist,Closed
4ddbe4ea-eaa8-452c-ab53-72e9eda6a9ca,80a457b8-9b56-49a0-a975-350714506c6d,b207691f-acf1-4cac-9912-4a003069a88a,Billing Inquiry,Policy issue,Support,Closed
5c0a7799-edc3-48f8-af6c-5de17f497cc9,2baa6b4d-35fe-4a11-98a7-c184d94b6209,807327c4-d16c-402d-adab-fb4c6f962d97,Complaint,Customer request,Support,Closed
71a2f195-056f-4ad3-9b5d-a281d8d3ee83,37fe3fa0-1c9f-4f08-b736-57f7941d4057,46b07a4d-95b7-48ef-8850-0d9ce55f6fb0,Billing Inquiry,Policy issue,Specialist,Pending
ddf0cdce-affd-462e-b7c2-95940de285e3,a98b1482-ef43-415c-bf90-23f1c40bdcb2,5e1e62c1-9278-48f8-aeda-592b3be668be,Technical Support,Agent not skilled,Management,Resolved
8874a491-fc22-4f81-bae2-7966cb2b432d,a4e69e63-9bef-45c4-a25d-c4547dd60640,296ea4c6-e4c7-4b13-870a-bb49296a7e11,Technical Support,Policy issue,Specialist,Pending
40b6d03a-c49c-4748-8e93-4ef782dfc48b,ce71b257-a30f-4314-8cf7-45d2ba606607,4bab1ba7-6c6c-45af-bbaf-96aeefb923c9,Technical Support,Policy issue,Specialist,Resolved
b45816f0-36d8-4c6f-a39d-ceb58229cf5e,8086ec7a-e312-4e42-88ad-6fbcc99b0dbd,194f4d48-c66d-486f-821c-bc34d54c94a4,Technical Support,Policy issue,Support,Resolved
1474c3f1-733f-4e85-adb6-a3260b2ac2d1,aa29e2c5-83b1-4684-bb87-7120fda0e01e,5e906a87-9795-4ef8-affa-ea37b02a4fa3,Complaint,Policy issue,Support,Pending
7e8b0176-f280-40de-8e2a-50c1e04ccc88,d80bfa1e-87ad-4088-b808-1997a35102e9,a14392b2-710c-4ba3-9bf3-7befe74654a3,Billing Inquiry,Agent not skilled,Specialist,Pending
94aae878-e68d-4280-ae4d-ba4875dbf787,2c0b0235-61c5-4b70-911c-cbfff98d9a18,8f5af0aa-47c3-4504-a0fa-4e82adab7b81,Billing Inquiry,Agent not skilled,Specialist,Closed
993d575b-b833-4f0d-8515-9229479d26a7,df12db6f-fd00-41ab-9bdb-23d459b570c6,0062c022-cb35-4f57-8032-1b1cf86ad96f,Complaint,Customer request,Specialist,Resolved
023432e4-b5e4-486c-ba71-2b9116a04f5e,9fb11a75-e5b2-4288-a1bb-46fdf81c3b8c,a14f1e9e-176f-4181-bd68-52882b8241ea,Technical Support,Agent not skilled,Support,Closed
23143999-1127-453e-a8c1-b6885c15a880,5325f1b9-49af-43c4-8e3e-1a5d0179864d,5ccde385-8000-4088-9de9-3e5572bff629,Complaint,Policy issue,Specialist,Resolved
879c20c1-65fc-4ebb-b037-b51626fe137a,3e8fee82-2038-494c-95b8-32f0983b32cc,690804cc-4df6-4468-819c-f6fa34be828b,Complaint,Policy issue,Support,Resolved
06dbf5b5-6f77-4b05-8334-085f6f3d0893,19d846dc-277e-42e6-8528-d49aeaa0778b,a8233f70-c39a-426d-8af1-3088bd212b4c,Complaint,Agent not skilled,Management,Closed
42eb49d1-28e0-4a7e-8315-a46a7eebba53,b2fb36f3-8a9a-4f8e-ae9d-81c82dd21a01,c206f6e5-2972-44d6-8f4e-f855697348fd,Technical Support,Agent not skilled,Specialist,Closed
3cda4a4c-40ae-4bd1-ab28-e5d9a9d63630,1115fcf9-c4c0-4005-b3d6-8918b0026d8b,8e92b410-07b8-4887-a2c0-f326d5e825f1,Complaint,Policy issue,Management,Closed
05698d70-212d-4153-abde-ed975465f092,7ff2f565-a96b-41b6-9a3c-65e1e5bc30d0,16fa9674-6480-4575-be51-cf30311dc7fd,Billing Inquiry,Policy issue,Support,Resolved
9ae392a0-370f-45f8-a298-b0baccfc524b,df71483a-443e-45a8-8f13-acaf9b1664d0,30f8c385-fd94-4495-8353-797fc79bef4d,Billing Inquiry,Customer request,Management,Resolved
6212e0fc-b15a-4e36-91f2-3fccb9f00d6c,31e5f2cf-3d8c-4a39-aabc-75bf8e339296,257c0e74-a92e-4bea-9af7-8f9d6d22f97a,Complaint,Agent not skilled,Support,Pending
39d10349-23a4-4a3c-8c3a-6c4eec79ed9c,d29b2502-9a8c-4911-82bc-975715f2dcd5,6cab698f-3ef8-459b-a012-53947f57edba,Billing Inquiry,Customer request,Support,Pending
878d21e1-1138-4336-a8e4-6ee2ed728766,55077707-964b-4dc3-9f2b-82f9d014fb9a,65652687-9c62-4b60-b3ff-155a8ab93e77,Billing Inquiry,Customer request,Specialist,Pending
9036265d-abab-45ee-b828-0e7144e10375,062330a0-4c45-4cf6-a497-e1784a8b09be,ce7cdb0e-c003-45f9-8795-e75fbb7279e3,Complaint,Customer request,Support,Closed
d8f25ea9-7702-4a12-815c-14f72bb3d7b0,7c0d5d16-5e0d-4332-ab9e-557cd33e7438,dc67c09e-96bb-4302-ac2c-f6181a137883,Billing Inquiry,Customer request,Support,Pending
c828e1b3-d4a8-4928-be59-552ebb9e1c93,e82e1e89-4ef4-4256-98c2-a9e3adc2bcf7,8fb3902b-55d9-4519-90cd-c52350368c7f,Technical Support,Policy issue,Management,Pending
61847c89-54c0-4a22-8501-415d417fabc1,23bf7dad-31f3-4403-b7da-4ae6163b8e1c,9c03bafd-3448-4aee-81a0-5477ebb656c4,Technical Support,Policy issue,Specialist,Pending
cf7ab42e-729a-4b7a-90b2-99a93dd28f9d,4b00c483-2034-49e5-9e12-0d4453c1b7c3,93166f2c-c40c-4e54-b2fe-0e2aa0b4fa1d,Complaint,Agent not skilled,Support,Pending
6a6abae6-df37-4aab-a783-6519ed486135,9304422b-0e00-4fff-9664-e4a2077b02d3,4d1389c9-4f9c-4b0f-867a-61260ad7e868,Billing Inquiry,Customer request,Management,Resolved
4ac64cee-a480-446b-aa34-0642afa23eb6,77a067b9-acd2-4561-bb2b-c3152e1bba4c,911eef2e-3e5e-40b6-ab3a-30397f86fb80,Billing Inquiry,Policy issue,Management,Resolved
aeea6bfa-c12e-482e-acb6-252ce9b8c51b,13bb3c35-4b06-4244-8b47-a586ef8e37a4,b6bd9ec8-3047-4a19-bca7-a0ceaea8fe5e,Complaint,Policy issue,Specialist,Closed
13cf4ffb-c3c2-4113-a6a0-a7dc0cee13fd,0fbf993f-7074-428b-8f8f-b4646a1554fc,3d1dd89e-8140-46e0-b951-4dd5a1616c1b,Complaint,Policy issue,Support,Resolved
ed171a53-80e4-42aa-9fc8-93d027b298fe,117be6a7-602c-4dd5-abd3-fdb3875719be,f4b64d0b-4116-42a0-a0c8-f6f06d029550,Complaint,Customer request,Management,Pending
d1e6f7c5-67e9-4833-81ce-c2b21432b131,817e0aef-86eb-43f9-bf1c-7d1a9caa5dc2,72f5a8dd-37a7-4af8-95f7-7407ccf1d495,Billing Inquiry,Policy issue,Support,Pending
e1f678aa-3e65-4477-a751-9aacdb543206,c652bcf5-b675-400a-96dd-e4c2029c3dbb,d2130fce-f61b-4fc8-ba44-9708bd77c19f,Technical Support,Agent not skilled,Support,Resolved
0acf8813-c0cb-4819-b9a0-5312b02806ee,93f8b467-5cb5-403f-973f-af0222b4525e,e5923167-dfb6-4f84-b0a9-30a9c1a24423,Technical Support,Policy issue,Management,Resolved
0d7e70fa-56e3-4a1a-9f8f-05b196d3cc1b,218304d5-098e-4f50-8d52-70c192a4cf35,86975bdf-2198-4519-a0ba-514be0182b56,Complaint,Agent not skilled,Management,Closed
27cbaa55-f880-430f-96b2-73c59c0adf21,05c15c83-cf1c-4aee-b0c1-7924bf43ffa8,84a99f8f-10bc-4c17-abcb-7a3e9acc6c45,Complaint,Agent not skilled,Specialist,Resolved
f8382d63-6a53-4296-a811-9511fb3ca423,0fccd740-8504-475c-a8c5-0d1c0b9dea09,e81ad34e-6522-4aa5-a92a-5423b6861738,Billing Inquiry,Agent not skilled,Specialist,Pending
ad7d0037-6f7b-4cfb-b5a9-b61e6ceaa04d,6f69d572-e4ba-4a21-90e8-de56c46bcd4e,0bb089ed-d0fb-4ab0-b7c9-acd8f2b513bd,Billing Inquiry,Policy issue,Specialist,Pending
2e699dee-4692-4d9c-bc6f-845b63c27893,65737c4f-8a4e-4a2e-b67f-5a6b96841f8b,3dd06c80-20f9-4be3-8593-f73b2d34dcc7,Complaint,Customer request,Management,Closed
5738026c-a5a0-4ec3-81d1-a2b9931ac54f,ae33d942-1ed9-4e7c-a334-a45d09d23181,040617cc-5227-4656-b115-01eddb312a07,Complaint,Customer request,Specialist,Pending
d6773cf5-1a48-49b0-bb5d-5c168e242a9b,cc5a6668-5b61-4037-9b2c-97ce2048303a,a529be17-601c-48d2-a89f-e03c9b5ee21b,Technical Support,Policy issue,Specialist,Closed
2fe2ff1f-98ed-46e5-93f4-1a3e9d1763c1,e9c5b22c-28ad-473f-b2ae-8585b7911467,44ea82a5-5e35-46d3-b893-1d4bd389b128,Billing Inquiry,Agent not skilled,Management,Pending
85a23e8e-01e3-4de6-a5bc-c997c684692f,a0d8e982-8a4f-4e95-ae0c-2885b9719ffb,f28cb3c5-c277-41ac-a2be-4ca18d9f17be,Technical Support,Agent not skilled,Support,Closed
6a90c0fc-55f4-41db-b203-dcf71c5cf12d,064761ed-ba34-428a-bf8f-062e1dc222bd,3dd956c2-dd66-4663-9331-cb1f9616758b,Billing Inquiry,Customer request,Support,Closed
2d334bda-258b-499c-aedc-c94714bb3567,98db2e33-f9e9-4cc8-b52c-5664e6c078a4,24990707-9b80-4005-8644-7300c07be32b,Technical Support,Policy issue,Support,Closed
55678f33-07de-4a3c-b80b-022e0cf99484,68e7938d-abc8-4e41-ad1a-44acd0aafa97,d9453182-ef56-4355-8c4a-9c0c70fd78b2,Complaint,Policy issue,Management,Resolved
a0c9702d-22ed-478c-a5fe-61579bc26d59,873de85b-10d0-4da8-adb7-b90ba8e752ed,a1b63576-c788-4ea4-a266-86001f4ffe0e,Complaint,Policy issue,Management,Resolved
b14b16bc-2f68-4b85-a6c1-8c830bf3822d,19f6d4d1-88c5-4f9d-8eea-cf6498c922c0,db772854-c0ad-4d12-ab10-5dddb6c5891f,Billing Inquiry,Agent not skilled,Support,Closed
92bda955-46ec-4211-924c-4b19ed066c7e,4faf3447-7037-40ed-afdd-ca41d642c00c,49cb8b00-062a-47d7-8034-7dfdad8e315e,Technical Support,Policy issue,Support,Closed
b963fdf7-a5b8-43cd-b579-c3353aad259b,7a927a68-df2a-49db-9159-d6d318d120b5,ee7cd787-0f1b-457f-aec5-96a30b0ecc3d,Complaint,Policy issue,Specialist,Closed
6f713053-6869-46fb-82fb-a38cb7ae207f,8186b02e-b145-4168-84d4-0ee1d66ecb53,3c4f4a51-5fd6-4f24-8f67-60ea6d425466,Technical Support,Policy issue,Support,Closed
96258520-7c96-413c-a05a-15bb0ee0c4d7,695702df-2b34-4824-adc6-c95599210410,62c8e71b-136a-4d96-8e57-d613ddc96c80,Technical Support,Policy issue,Support,Resolved
01ddc469-ed36-4560-9b9a-df09b2dd8b19,31a57f9b-2edc-423d-8034-6861b1fd2c24,ed6d336f-ca17-4d6a-98d2-dcaf9e8dc2b3,Complaint,Customer request,Support,Resolved
2dbe065b-6baf-47b9-8951-dd7b75d30dc4,f3d1485e-eca9-4b70-9e02-9764d580aa21,27a8630d-f86a-4c99-8781-2adebe3ff467,Technical Support,Customer request,Support,Pending
b2c86612-a8ea-4d0d-8d70-b4db72f017e7,c2fe78aa-42b6-4a2e-98a9-160c4e1e6dd9,3c5874c9-9a7f-4319-94f3-52b7198c8fe8,Technical Support,Customer request,Support,Resolved
bd767320-f81b-4f2d-95f2-4d7a488dd359,e7f30980-d7cc-4b24-ac16-7947afb9ea62,ddafa64b-7522-460e-a006-ef3448fae49b,Billing Inquiry,Agent not skilled,Management,Resolved
cb2cef10-245c-42fd-adc3-1beb672648d4,823aaa4d-5f86-4c25-ad5d-953ad8f5abaf,83d9c27f-c4f6-4fda-8e7d-520222ad64e3,Billing Inquiry,Policy issue,Specialist,Closed
7e303bc2-69a1-4d26-947d-c0c270dd60de,5a401968-3ade-4949-9389-e3d582c94904,79fc6e72-6a2e-4d7b-817f-9731ee4c4a1c,Billing Inquiry,Customer request,Support,Closed
f6e2e93f-4303-4d14-86ef-b7b574f0e314,2e9c6ef8-e54c-4e7a-9c01-a5feaeda8dcf,dec19566-520c-441f-a2e2-caa941efc03e,Technical Support,Policy issue,Support,Pending
976070e7-b285-4fa3-9ff8-1e2a3317e228,082bacff-8a77-41a4-8b50-b903fd05d0ce,346ca0a7-8acd-4556-8105-862ddc3fea14,Complaint,Agent not skilled,Support,Resolved
b7b42fda-a6de-4a30-9fc9-ca7dbe014027,4ea426d6-d817-4703-bb4f-0a07b72ea739,c442a23e-146d-4773-bb69-48fe374320e1,Billing Inquiry,Customer request,Management,Resolved
5fdb1dc4-3629-4fe6-91cd-d464a11f6009,530f2ee0-bf1c-45af-9e12-397e61be3431,5e63f959-c9de-44c5-86ab-1ad613b6d422,Technical Support,Agent not skilled,Management,Resolved
d3ac5323-5105-4a24-b233-57e056221639,0d92e326-cf26-4c70-bb5e-ce22b63b4a83,ba25550b-5748-4309-a49a-bbf82674516e,Billing Inquiry,Policy issue,Specialist,Closed
3200aa5d-1cb4-4a15-aa62-5254a835f7e8,33ef0b0d-c475-47a0-a3f7-8b5826c522f7,932daf53-13ba-4d14-a01f-1bef62744212,Billing Inquiry,Policy issue,Specialist,Pending
3ad0afa1-33e8-4f83-9439-542701e68418,da397cd1-f49f-490a-8da4-57fb402ccce7,8251b793-f9ba-477a-ae00-45cae499f036,Billing Inquiry,Agent not skilled,Management,Closed
aefd1d3a-2f44-490f-85da-d22d901a64e7,05d67baa-deb1-46ed-8c46-7e18f7b0642b,6b91c5c8-de2b-4c2d-a39d-ae24838cef29,Technical Support,Customer request,Specialist,Pending
b4bd5c27-4463-4aca-85d6-65c01f0a6166,ec53ebe3-2287-4322-91b5-8a1c36d7359c,9de99a6e-a1cd-4cc8-bc49-88a72aeb84a9,Billing Inquiry,Policy issue,Specialist,Pending
2bbb9f77-599b-40e8-9165-be8ebeb6536e,3c85c8d0-8c22-45fa-b872-f726e22837c3,125848ea-c288-4a43-abe4-d8501a8c9651,Billing Inquiry,Policy issue,Support,Pending
67f7a32a-6fb5-46d7-be87-00c719b93efc,34c64a92-5bfd-433f-9fb3-a8422016b2b7,c85a8771-88d9-474b-ac74-46ce0de44f39,Billing Inquiry,Policy issue,Specialist,Closed
f6f71276-053b-4184-a628-05b681071734,36ca7058-a1ca-4b07-8cb3-0d86a1af88ca,9683620e-d265-4ac6-9902-17699c34882b,Complaint,Customer request,Management,Closed
b7d493a0-4b0d-471f-9a3c-34eff98ab75e,73ac3a80-9575-4a45-8bae-ae2ff01150e1,50a97845-802e-44f7-a26d-39473d864677,Complaint,Agent not skilled,Specialist,Pending
4b9e3628-d7b5-4f64-afe9-d1fd98825d26,61c73d96-10ce-435a-95cc-c7a08be1a821,598c544e-9581-4d46-b0cf-42c7c375bb8e,Technical Support,Customer request,Specialist,Closed
604a7015-e930-47f9-9a0f-9c6d5bc0323b,5bda827b-c88b-462b-909d-615c09f4f989,8f9990db-8af2-477d-a2f5-b002daddd01b,Complaint,Agent not skilled,Specialist,Pending
33436f49-355f-42df-b03b-18f264af7718,27f8c62a-e86f-429a-86d7-7505f345d599,9f7c8842-c378-4b09-83f2-7bc64be277e7,Billing Inquiry,Customer request,Specialist,Closed
4ddbef41-cab0-4fdb-81f1-fb7778645c4f,5a307eea-b667-4ce6-a7e6-a93602b0d4aa,bf647afe-b6d2-43de-8361-9c81ae7edee3,Technical Support,Policy issue,Support,Pending
964a674a-8e24-4bce-abc5-52d3b256401b,7ecff60b-5342-499b-b81b-28bee4fa8c7a,c12221a7-32c1-461a-a773-aeccd5b80532,Billing Inquiry,Agent not skilled,Support,Resolved
b802e6ff-764d-46e0-acb7-2f6a376f9801,041d6edc-be4f-4a4a-9c77-5c555667506f,1b0e7596-77ed-4b01-8527-20476a756775,Complaint,Agent not skilled,Management,Pending
7f4e04f3-3bc3-458f-ad5c-b524ada26fad,4681a4fd-efeb-400d-b1f9-96ea42b29732,7467324e-4267-4ab2-987d-74e822a703fb,Technical Support,Agent not skilled,Management,Closed
09210d01-8f67-4e91-9b72-d7a43e187927,4ec32e85-b956-4e1c-9538-7d88e8069d8b,c41d018f-fef1-4b4f-b839-959f3b9c9cd7,Complaint,Customer request,Support,Closed
6b64ed07-2587-44f0-84d4-44d74b2f15aa,61bfaa67-e47a-4509-bb4e-c8f6b09a4e94,a0ec628f-716f-4281-9157-fca4678c8235,Technical Support,Customer request,Support,Pending
5caa0c97-bca9-4071-9005-831f4f0ce494,127816e2-b6ab-4a6d-8116-232fce448300,59a42c3b-98db-4dcd-a9d2-128bd0a4442f,Billing Inquiry,Policy issue,Support,Closed
de37cbfc-fdd1-4d38-a4bb-ca331adbd2a9,fa8cf4b1-50db-4d1c-9de4-a742c1584aa0,df00e62c-0ebf-4781-9fdc-0e741895a832,Complaint,Policy issue,Specialist,Pending
ca2b6870-6b4e-4905-ab1d-bf3f0579ee4a,adcce7bd-5651-4a17-a899-26bdd0ff1df9,3edd29c1-b0a7-4622-b6a8-b46253a69da9,Billing Inquiry,Agent not skilled,Specialist,Pending
88d3fbac-22ae-4560-899b-b4f217d1e8b4,c7669614-aaaf-4ce5-bf2a-7206be177f39,0c4b8013-149c-4559-b742-764552b07392,Technical Support,Policy issue,Specialist,Resolved
a76efedb-3f6c-49bc-bb8a-ad0213c9975c,3762d0ba-23d2-4992-b1f4-2637c60df970,962d6f5d-9acd-41f3-a6ef-52bb75b18b23,Billing Inquiry,Agent not skilled,Specialist,Closed
176cd902-4bdf-4be6-864b-53dc19c7c5b0,e36d6964-983c-4fbd-a1b9-0ce4d5368253,0f0cc217-6ef2-4269-858c-79ac4fe0cf85,Billing Inquiry,Policy issue,Management,Closed
c47d2e98-a822-4a4a-a5af-5dfdb5663a27,0084cd7b-0774-487f-ac33-bfa73cf97fc7,88564e56-b85a-469e-b233-6512ea3a95d5,Billing Inquiry,Customer request,Support,Closed
ca9ca960-6244-4f1c-b1ae-7e0612c1ddeb,e47ab8ec-c950-47ce-9761-44cc9d59b23b,a38a6be1-6b92-4cd8-b916-166dce30ef39,Billing Inquiry,Agent not skilled,Support,Pending
a12a451c-9f65-4dad-b7c8-81b9171fb331,204e6b70-dee7-4983-87f2-118e22c0fccc,009f7c29-eea3-4deb-9f75-41341f150198,Billing Inquiry,Policy issue,Management,Resolved
119b83a9-9068-47fb-8009-bf0c13586345,d0457bc6-ea85-46d7-be46-e58723e9e808,afab581d-b04b-45bd-9417-9277907e709f,Technical Support,Policy issue,Support,Closed
b77667d8-3e18-483a-86e5-04654f747c7a,cd306613-79b2-4dc2-8656-4fe25156087c,39d51a3a-b349-4205-9a67-df587b74538f,Complaint,Customer request,Management,Pending
d5275f4e-c739-4fd1-8688-df02cf71845d,13b0a9ac-319d-4544-9f02-d2e5131103f7,7f6ce4a8-1333-4dd7-bd0c-ce2d674567ba,Billing Inquiry,Agent not skilled,Management,Resolved
b963d304-27fa-46d3-8911-52dd46327919,18c43048-569f-4805-a211-97fbd8e7ae02,09d9162b-584a-4228-bc4b-29ef065b8b61,Complaint,Agent not skilled,Support,Closed
5c85ca6f-f064-46d4-9ea3-ef30ca61e632,067593cd-4b72-4e9d-ac91-1c98c3cd7062,d67f54d6-444b-4d73-afbd-70aa0466987e,Billing Inquiry,Policy issue,Specialist,Resolved
ae94dabb-2d60-4ff3-949d-b366cd80e277,81db9e06-d8a6-424b-8486-abe9045477ae,0baa35e4-ea90-4031-aa4e-cce106fd8d28,Complaint,Customer request,Support,Pending
47b8c2f7-efe3-4f62-81de-f8d799c42284,b3af7884-393c-49e3-a326-8ad3a08c4b84,dcf80ed6-4e52-4452-8b35-cd63997e7131,Technical Support,Policy issue,Specialist,Closed
ad501c09-d5a5-4ecb-806c-b3d24f3ed8c4,62379705-e7e8-4cac-9b6b-68f4fa24f84a,dd30e6b0-a339-48c9-97ae-7df21ef4950b,Complaint,Customer request,Management,Closed
b85336c9-ba78-4462-bb7a-86b3356b967d,e344ccae-e4b8-4888-8451-9a8d055f3ee4,707c76ea-b944-4cb9-a367-6d23c4f3a0a2,Complaint,Policy issue,Specialist,Closed
4ed92d27-07d0-4aac-ba39-f40ddbb15f1a,9bb41495-462e-4249-be92-ff34c2740e0b,bee6d98f-95e9-4583-9f47-7a61c3e29b05,Billing Inquiry,Customer request,Management,Resolved
0c540d7d-fc63-451b-b068-beae19113703,01978bb4-4e0a-41a8-b57d-6807a0339dc0,240a4e0b-b3b5-49bb-9d9b-6e41d5c1af0a,Technical Support,Customer request,Support,Resolved
d7fc50c7-ec37-4d01-b6f7-a6a42c686a0b,4bc59cb8-5b7d-4352-a24a-dfc87d4f2233,4cbef0ea-4603-4055-b888-412b13e06783,Billing Inquiry,Agent not skilled,Specialist,Closed
ea285505-19d4-49d1-8a7f-a991c75cbe93,59e6c5c6-6fbb-410f-b872-62d76cb312fc,78b990a4-04d5-454f-a686-34b655a426a8,Technical Support,Policy issue,Support,Resolved
fe35f51c-9308-495d-9998-5d9dee95dd61,c1c63d54-77cb-4691-bf84-be3a2de8f115,bbd8a72f-872b-45a3-bfd1-97a2913da283,Technical Support,Policy issue,Specialist,Closed
89916fbb-7274-4389-9489-88096304d4b7,9cacb554-3aa4-4a47-b250-dcc6fc31a01d,a8f853a8-d953-4b16-a1f3-9a9a160dc5c0,Complaint,Agent not skilled,Specialist,Closed
d59c3694-e960-4447-b0ff-13785fcaa5c2,7d927591-664c-481c-8e87-ab1faa2ffe7e,4d33a06a-abb5-4223-94bd-df841933370e,Billing Inquiry,Agent not skilled,Management,Closed
fd0b705b-cab2-43f8-8f8c-54c19dfb38f6,deaf0d04-600c-478c-b06c-0114a73c115f,2f7876a1-206e-4da2-ac20-b748232b4c02,Technical Support,Agent not skilled,Management,Pending
53167e4e-b84d-4dcd-88ec-bbed8dc88655,4f231e31-bf1d-4a36-984e-0b41157cf5d8,49251882-0fd9-48da-976c-38a4b2080ae6,Technical Support,Agent not skilled,Support,Closed
a88a8ad1-8a89-49c3-a63f-a6e752e2a570,1b66a7df-3ea5-4cbd-bd66-c3c8e02119db,6ad1e5a0-c9e8-4ee4-8d46-7c78cc4c8e69,Technical Support,Customer request,Management,Closed
11529ba6-a5c4-41da-9f83-943d079bef2c,6ca53cc4-3005-433e-b9dd-06e3854cf87a,a428e099-8bc8-4548-86cb-6eae1b839955,Billing Inquiry,Agent not skilled,Management,Resolved
91ca3449-0d2f-4ae9-ab81-ff7b2c51542f,ceb4d2b1-72b1-4746-8428-84dbe960173d,7d3bdfdb-8d22-4e41-9d65-ab3ff0a68a96,Billing Inquiry,Customer request,Management,Pending
d3c05cbf-0618-454b-8917-3fb0c989fb0c,4a1bb58f-0a24-4def-bf23-cd3fbac8f221,e2bd6b45-5659-4a0e-808f-493f0cd98f10,Billing Inquiry,Policy issue,Specialist,Pending
31a9f71f-5596-4f66-91d8-125a9745d9eb,5faa1750-35c9-4478-bb20-aeb6c6f686e9,8085dfd1-c66f-4b51-86b2-8a6d76e0f173,Billing Inquiry,Customer request,Specialist,Closed
