call_id,customer_id,abandoned,abandonment_reason,call_duration_before_abandonment_(mins)
c7e3c9be-f7bb-4565-987e-331b59bdaac6,19dce9e4-4def-421c-a250-ab2951d61fda,False,,
a2095725-22ad-415a-9b48-4b3127c7fe09,52b0ea4c-db07-4e35-bb6a-eb760b3fc994,False,,
f9320b0c-ae64-4b79-9665-f51c11de4787,205c8687-b849-4746-b9a0-2644e76264dc,True,Answered by Wrong Department,9.0
a459066b-a8e3-48ad-9c8e-7c61c53438b1,1d734dbb-3337-4b64-961c-2104fd83b857,False,,
55d0fd91-a14b-48e8-92f7-a1113d9c3090,d4276ce5-ce4c-4da2-8f6e-0cbfaf9d0a99,False,,
3228aacb-2b09-4d4e-bf95-873b58bb8f48,f4d45d92-2b47-4b7a-9c1e-cc2d86dd4f0d,True,Long Wait Time,
30ccea65-0e9b-4f5a-9a5e-bfc6a1bfd308,238cd5e3-55e5-4d72-b18a-37640f39a8da,False,,
549e73df-a49d-44f1-bc39-c4fbcd4113f9,4a5b858e-285a-424a-a4c5-dc2eec1685ac,True,Not Interested,
94647e07-9b4a-4b2f-b2da-ddb091729c13,b6ca6590-72fc-447c-a889-553b1c778de9,True,Not Interested,
319b3883-3b28-4faf-b6d3-aca5929ed13e,a77e1e26-fca3-4b6c-88e4-69e733117a82,True,Long Wait Time,7.0
ad839a81-3dd5-42fc-a0bb-19d0de4ec572,7fd74699-8896-4f8e-aeab-b1a3cbfe7e5b,True,Long Wait Time,
7442927a-14d8-41bc-ab1f-37441f090125,f14d843b-0dcf-4fa2-8070-6c8e7d9e0d19,True,Answered by Wrong Department,
1f04f179-492e-49b5-9aba-2fb526cb56e8,888e51d7-e4ae-45c0-9ef7-45f4823bdef1,True,Answered by Wrong Department,2.0
4fe6b6f5-ecc1-46a1-abdb-aeff2ca47b90,5afc4153-f5a7-419e-a2f4-f2e4a17bfee5,True,Long Wait Time,
142f98f1-513b-4030-a3ce-cd26295c9581,c50bbaee-6ad1-4b2a-8aa7-f1f1566c9b62,False,,
5a3ec070-0412-4462-a330-37d08977b871,ba9596f3-20d0-4a93-a9e3-785bf8ee6e21,False,,
92686250-bbc5-4cbd-912f-b305b9eeb35b,e469c034-851d-4d9f-8eed-a22a01137136,False,,
7568de26-1f28-407b-ad6b-15f42d251c94,8a5cde52-0e2d-4c13-bbb3-652c4ffd4446,False,,
6787aecf-a5e8-4dc6-a2ba-8c0cdebdc564,5900ae52-4f96-45c0-a24a-e5f413e66505,False,,
58c74ab0-a570-4b82-ba39-c73f852b0b24,d4cb9834-ac99-420e-adf7-10843865fd17,True,Long Wait Time,
95a8802f-bbfb-4cc6-80c9-e34c74daec3d,43cf5bbc-7320-4536-8ddc-b147cbdf3376,True,Answered by Wrong Department,
80952617-4ac9-4053-8a44-b98e2f3ecd71,68aff59f-70e0-454e-a203-fa062c6d2c23,False,,
09825fed-a537-4212-9601-df6cf4dacb92,461c378b-7e8e-44a4-b1da-b46919071e3b,True,Long Wait Time,
74ad566d-5852-4ba6-a5dc-0d5e1b350c7a,ea880b9b-1459-43bb-98ca-59af60e322bf,False,,
8f5489eb-ed9f-4275-adee-644bc13d73a0,1571f777-2ef6-48b8-b1df-6d64d58390c2,False,,
851ac0ee-bc92-428e-9b17-07c6f7a72fbd,c7626298-5b05-4f3d-b624-37154181b6fd,True,Long Wait Time,
dfe1b1fe-1433-41f1-93a8-ceee07262860,5bc8e994-b639-4209-b6f0-f6fffa722c41,True,Answered by Wrong Department,
1be1eac2-8f5a-45b9-b837-87578635515d,3733b8b7-9499-40c8-a2ba-7d7a550acaac,True,Answered by Wrong Department,
edfb6106-9c61-4652-b5d5-7042a8ce1c98,3e891ac9-932c-457e-9b58-f2e5398a0474,False,,
5d50d6c3-6406-4e99-a02e-651ecad78141,253df6fe-967f-458d-8f0d-0fb888e86612,False,,
c1fc3c80-7ebf-48de-b7b2-b5f3147d64cf,a04fa507-c590-4cff-a340-8f9a4b4726d6,True,Answered by Wrong Department,5.0
dc707beb-abd2-4158-a0e4-400c784cfe52,952345a9-78ff-4330-843c-5e65292e7adb,True,Answered by Wrong Department,6.0
169b71ea-ac5d-4fd1-8020-91fa920a2a83,381abb37-18ce-4afb-b23e-a3366aad4bb7,False,,
22a71f10-8b82-4dd7-8cf4-c3feba5721a0,d1105ebd-0e90-4cec-9422-a27b6d1a3cae,False,,
0af90231-9ceb-4389-a4c5-efc8b0248270,bf2b9fa2-b304-43e2-b645-23528bc777db,False,,
e5bfe37d-fffc-420f-b27c-1ad9f2ed7c68,1902e936-9e7f-4dc5-9e40-06872804896f,False,,
3ff89402-b1cb-47ec-b6c5-9ec7412ac13b,3890d6ab-70d7-4e17-a3e1-b79922e8c4e0,True,Answered by Wrong Department,5.0
6cc66c79-fd54-4ceb-9355-bf18292fbbdd,27d9fc56-ab86-42d8-98ca-e5bc006e5ac3,False,,
f83b0cf8-43f2-40e3-aea3-8d5164e6d24d,d57cc0fd-7a06-4e6b-a524-0799fdfc0334,True,Answered by Wrong Department,2.0
a48ca556-584a-4f15-b31a-31fb22f82220,42927d39-b312-45ff-b4b0-e03a9686393c,False,,
1b7b29d0-cb33-43e8-9404-cf1401938212,0c50c959-2344-4878-bcf0-49915138f643,True,Not Interested,8.0
b06be33f-ae47-47a3-9ed9-51fa497b46bf,bf999fed-0104-46ee-8fdc-691b2c0b233c,False,,
9a1feacb-7791-45fd-b186-7b709ec3300b,3da7d7f1-0181-457c-a1a3-3d887b14fc5b,True,Answered by Wrong Department,
a0a9c0b0-a98b-4d65-932f-2bbdc416299a,8d6c248b-f7b7-4483-ae4a-d761cfe1fe32,False,,
b610be3f-1216-4c02-8aef-39fbb44c366c,56dcd994-7863-4eb2-b44e-bf2028a33220,False,,
0010e042-57a8-454d-8632-f0b09fa0caf4,3413fd8a-f143-45a9-af25-daf42a0eee23,True,Not Interested,9.0
40e9f640-a6f5-40dd-acc6-4e3bbb3ed31a,59877736-3a8f-4d4f-968d-03cf75aa7662,False,,
c80b9834-7102-4c9e-a741-10296163db3f,fc809a3c-3ec2-484e-90c0-43bb9773225d,False,,
44a31386-940f-414c-bff9-0f1e3d2cb73a,3140cf7a-705c-487b-9959-7531fa226e7d,True,Answered by Wrong Department,
88ddf600-aafe-4a33-ab90-bcedc5afbbb4,74b0fd2e-7a00-48ad-90e0-ef95c3660bec,False,,
170d6244-b4e1-4b9f-a9bd-444dbc880475,08e98906-fe90-4574-9d65-3c8396e0ec3b,False,,
e67cdd16-5868-467a-8dfb-5969c8563f3c,76f91f37-a135-407f-8c99-a981226c3cf0,True,Answered by Wrong Department,
c0998fc0-7145-4d59-bdb7-c2ba6ceed657,920a9952-1e5b-43cb-a2a4-9c1b2a30ca13,True,Long Wait Time,8.0
c174bb62-d651-4caa-a4b7-a66623fb9a24,ec2828b2-6cb4-4ba8-8f8f-ff6f64ce89cc,True,Answered by Wrong Department,6.0
1599a70a-a3e9-4358-8c4e-7c77f5c9f5d9,bb71f02c-6b89-49f8-b59f-58d909aef2c8,False,,
922c980a-9912-48c7-ad75-048105733677,174cf55c-d30f-4c8e-b12e-8e27d3fcbd22,False,,
4efbcc8a-f498-42e3-8455-aa11be75f87f,35cac78b-ce93-4790-911d-346ab9d99df2,True,Not Interested,2.0
9b9cab73-4efa-4e78-a615-cfd532df9c4d,def66f89-3f8f-4e0c-b5cb-95aab5e464b6,False,,
e7e5163e-ad76-4320-903a-c1b121abf267,bd938517-1a84-4863-8c45-5f3ebfaad80c,True,Not Interested,9.0
8188d1c2-3eb5-4ed4-8da1-85c8bf357210,f218be11-3cec-4845-9e26-365c4d17a80a,True,Long Wait Time,
c688ab44-29b7-40ee-8323-765bf8dfffec,cd045c30-d071-4114-b43d-f32ee6c84e55,True,Not Interested,4.0
34518218-4ae9-4716-a2c8-3431305ee5c1,6d7e7ee8-2ba3-424c-8f92-f98c02959476,False,,
806c3d55-b2bd-4c32-ae13-3d10c623dea8,877072ae-c994-460e-b506-484e51eaab69,False,,
b0a1c92d-962e-4f8b-a65c-f24709ce1fa7,ecc1d3de-41b5-4289-bb8c-55e668c5de4d,True,Long Wait Time,2.0
b0367fd7-94e8-4a0d-8a02-9e7c8969fe90,80cd3073-25a2-4510-a8b5-f269e308168f,True,Long Wait Time,6.0
08cc5d16-fd96-4b41-bae3-329874e821b7,f46339f9-1b62-4b6f-b7fa-d2048cfd35fa,False,,
be779b7f-f7e5-48cc-9a4c-2e7f4836d7d8,4478a24b-7c27-4174-975c-ce1f53c96df9,False,,
45460784-d0bf-46f8-bedf-0277010ed260,590a6b3a-46d4-49e7-a179-a0aacb668c98,True,Answered by Wrong Department,
c440701a-f702-45a6-999b-6c8cc2c729bb,4b24a2df-a00b-4ba5-9eb2-ddcc46fbe6b9,False,,
8b68842f-6968-4a83-a80e-bbffea15b38d,566b2bbd-e2ae-4f9f-92b0-1a3a17c31b57,False,,
50bb36ed-c4b2-4537-ac2f-73015b3770c9,49e1928d-3f17-4353-8b54-3eee47cf72c1,False,,
9176e552-354c-489b-abc0-d0f5e0ab1366,5f79b785-c148-4402-b156-26b022b9a958,True,Not Interested,10.0
e3acfad5-ebd6-4780-b25e-11fb2bbdd878,b0311d5b-055a-45d5-91bb-e9c661b347d3,True,Not Interested,
a722d2e1-cf86-41db-b47d-2b9d55411ca4,c0932890-af88-4bbe-914a-0d336a412668,True,Not Interested,
e3060310-e901-4119-9a27-9e571f311e50,5e996118-561e-4bf8-b843-61d2bdd791ed,True,Not Interested,
59fae450-8509-46da-8bcc-313b4242af0d,334ec196-d6be-4764-8e57-d6c58ad5b0bd,True,Not Interested,9.0
34cca300-a7f3-4310-bd7f-3b448382c282,eb4c4ebc-5f2b-4641-8836-ee2cfa7f4669,False,,
25772b2d-4b88-4d88-80ea-de10e693d002,796ce969-fa16-421a-beb2-c0b1db693709,False,,
b780c280-866a-4aa6-8361-7c10ca8dedba,10b955f1-11a7-4d7f-bbbb-b8e56249b280,False,,
21b4ad0f-9067-4330-9279-5f42f4369c59,d98fa3a9-9e88-4149-aee7-4067c790841a,False,,
4369b2a2-50de-4cd4-bd94-97d626940a13,3ec4dc89-bf62-4c5c-af4c-6aa4242a0fce,False,,
af7523c8-b1df-4302-9f34-5194fed87fc6,39f07f8a-fa6a-4bf5-bb24-68ff9b57cdbc,True,Answered by Wrong Department,
adb17449-1641-4884-a09d-88a89d5e671b,9a657299-1aae-475a-9986-d84aeb4fc3f5,True,Answered by Wrong Department,9.0
1c294b1f-1f8c-497d-b628-9e0bb4c8cab8,68b0a993-5936-4522-955b-168f19ecd855,True,Long Wait Time,5.0
d2c00e49-4e25-4f41-b61d-4069f779f9d2,50b02718-0a0a-4ebc-a641-4d879ef721f3,False,,
1fcf1d51-0d1d-4dd7-8981-8a1dd18e46ee,b9415034-21b3-4266-96bd-631e33042a30,True,Not Interested,
721fdf84-9974-4e35-8dac-e74319af2339,ee61dd37-f86c-4cec-a50c-63f8375bf67e,True,Answered by Wrong Department,
eda1828c-1c13-4056-b07d-0fc773927826,3e088ff3-f5d4-4fd1-beca-a959116fe19e,False,,
d0a6dd85-ba3a-45ff-9145-3dfe3726b1a2,87b8175c-a280-4097-8748-3803f00d9f96,True,Answered by Wrong Department,1.0
d9ba9098-7a04-4b8a-ae81-ad641ce851a6,fbf12a0e-5b48-431a-b7e6-182501c244c6,True,Long Wait Time,1.0
fa6090f4-9ccb-4ba6-afd2-ac2da31c3fd7,0843cc2c-a082-4b32-9352-56109edc06d0,True,Not Interested,
fc02dca2-122a-41f6-9add-5642ac6f60fe,e245b4c4-22f2-4502-9526-6ee7aa6ad60e,False,,
f3878d81-a771-4a2d-bb4a-08a1923ba816,2cd0c47e-a633-471e-a42d-46531aea9b3e,False,,
b096a719-3e46-4397-a2ee-c1d86a6e98d0,6fafd002-8ee8-4b8c-8503-a365e24b37c3,True,Long Wait Time,
00a6ecee-d8e8-4dab-8a9f-b14f3575a3e0,a86a5f18-fe8f-4ba5-81ef-c33f2882dc1a,True,Not Interested,4.0
378dae5b-3f00-45fe-a620-bced980c7422,3323e65c-d43b-479e-98eb-ade1464b06ed,False,,
fb23c6a6-baca-453e-aaff-918076f64e3f,b33ded93-c826-419a-9465-c7ac2458cb81,False,,
03d491d5-61b8-4672-aa52-dff88987d328,a8b4979a-d0ac-430b-88d9-404b795b29fd,True,Not Interested,
b8a05f1b-90df-45c5-91d2-d136fb170a02,65f687ee-de30-440f-b818-44ec3d03328f,False,,
2e7c6bbe-6d70-4ce6-a1c7-7912207ad5f3,f064b714-e2f8-46df-a077-ece7bd918d74,False,,
da0ea447-0f07-4cf4-b5d9-f911af3668a2,752c3150-c934-47cf-bdf7-d81f340e0e56,True,Answered by Wrong Department,6.0
fc1b7d56-b597-4436-9136-7f26e2213b2b,ed4ea5d8-d467-47b9-84b0-ccd582e54fde,False,,
a77efa7d-3e14-4606-aad0-7978590f4582,bb43f8c4-a083-420b-a322-5e0e541b4459,True,Not Interested,9.0
6108b36b-5d9c-4478-b713-ff9beb2b3a63,34efc295-edd2-451c-a61a-4449cadcefa8,True,Long Wait Time,
3d334f74-54e2-4ae6-b4b3-3b55deaa9774,70ea47c9-2c68-42e0-8e20-d9851f7db050,False,,
6592eda6-d954-46fa-8d3b-c3306d639b95,dc8a7147-e5c7-4cb6-ad8d-53135f4f502c,False,,
d2093fae-1c55-4028-b6ee-a74eb81a7473,d7dadf4c-26de-4c60-aa41-b6fd66e52e9a,False,,
782eb23f-91aa-415a-a55d-bf22970f9fde,da2b47dd-1bd7-4022-b058-6dbe7af6fc80,False,,
82bef5da-9f8c-4085-9131-ae8c67cfd35f,dc42415d-9999-429a-9f80-4064353a5491,False,,
0add42ae-3ef8-4446-86f2-1127b9808d20,ad1bd5bc-e221-4496-9700-347e4f687198,True,Answered by Wrong Department,6.0
8e116be3-6a2d-4b55-b4bb-4d920f5c80a3,276a5bb7-67fa-436e-8244-5c4c9c23817a,True,Not Interested,
fa8fed1a-0e05-40e2-94ef-241a6af799dc,c8ae2467-fb34-4df4-8fb9-3c95ca900ade,False,,
4fe9efdb-ca9b-4572-b313-40cec63e6534,83716caf-5f51-4b23-9da0-828cbcac6083,True,Not Interested,9.0
4dcdef4b-5309-44f1-84a7-877a40c6b946,f1a7fb79-dda7-46a2-8c2a-c687e6ba4ba1,True,Long Wait Time,
4287312c-86d9-4230-b05a-1298cefe5740,97571df5-bef8-4628-a62d-c05f8a148a98,False,,
487d2848-59d8-4162-9708-d35c6940c346,70c15ffd-0a2b-4286-afc9-06638bc160cf,False,,
230140a9-7364-4873-ad48-7d4903872ef5,208df89c-1876-4506-9c3f-55de6c3f655f,True,Not Interested,
69bb815a-4cf7-456c-93bb-2246458d06b5,2e9fd4bf-f136-4bb2-8693-ee3cfb079199,False,,
836b6393-5690-443b-9038-59e9d6f60ee3,becc22ab-0a95-4751-84f9-1a13f43c2f17,True,Long Wait Time,6.0
24405bc3-e16e-4804-ba7d-4cd0abf07823,dd12a25c-69ff-4169-b590-b1cca05aa011,True,Not Interested,10.0
865f64b0-f5c6-4eee-9365-eb2996692d31,adbcfc52-c7b9-4587-8aee-cbce08ef5e0d,True,Not Interested,3.0
55247dd5-bc2b-4477-b97a-9d843760a856,d9fff035-710d-433c-a41f-b351ae63be7a,False,,
fd2d5086-927c-4c46-84e8-3d77e87ddcb2,1425fe6b-a603-4626-96fc-5ec4689d7481,False,,
a66898a7-15c4-490d-99de-e91c99289bd3,9911b76d-e9ea-4ebe-be4d-9883e27552d3,False,,
4e6a7c4b-0ed8-4259-9d6e-3161be6f6949,d206ce47-5f9f-453a-9260-e4a9e42716b6,False,,
615ee715-854b-4ec4-822d-d244878f2a53,31cd1766-ba2e-4977-b6f7-45f090076875,True,Long Wait Time,
e723ff42-8d70-4c98-bddb-b0f9bf593ba0,89ac98af-36dd-4682-8916-1f4f9261014f,False,,
16d07b11-32cc-4827-adc5-10f79effbb5c,ca1d54e5-a9bc-4a6f-88b7-93e070e6e3d5,False,,
228da1ee-778d-4e04-acbb-b3463feea334,27128356-530c-4c83-989d-65cc7372c80b,True,Answered by Wrong Department,
6f04357b-736c-4c7d-afaf-337f1a820352,c61657a6-c969-4925-954c-3e7b9ab75f7f,True,Long Wait Time,
16f94ea4-91f4-4956-9472-33d8507bf939,e8bf7fa4-1ab1-44e3-a08c-09fc938454e9,True,Answered by Wrong Department,4.0
cc62d243-5d74-4a6b-a291-9a85c375fc9e,f40737cc-bf52-4edf-9d1d-0f732e94a4f1,True,Long Wait Time,
e23395dc-d0b7-4e11-8322-790a7920a67d,b93ff643-f199-4154-a50e-9a0a0bbfaf92,False,,
02028218-ff35-42e4-b8b7-734fd12938f7,affc333d-4af3-4118-816c-395b761352c4,False,,
82a98e4b-4e31-4f48-b7e1-03d08d62cd3e,e1992606-a51f-48a0-b7d3-88df6ecebbc7,True,Answered by Wrong Department,2.0
4ba21607-6960-421a-ac60-72b3f389477b,e181f016-fda4-42a1-a9c8-e1cc8a21cfd2,True,Long Wait Time,4.0
ac2e0c86-148f-4bdb-971e-38e6554f0069,168ec5ac-0815-47a5-913b-3aaf87865308,True,Not Interested,
cf3d7546-bb00-4db5-aacc-de5166823a8c,3cb4165f-4bbf-49fc-a18e-fb523daf0716,False,,
9feab894-3ec6-447a-af1f-cebdf0c501e2,80b49c97-3d0f-4905-a36c-aa2a0e4021e8,True,Answered by Wrong Department,
c4de7bf8-ac40-4225-a301-619f941c2113,87b4f125-c1d1-4735-a0f4-9f0903c0851b,True,Long Wait Time,10.0
dbb690ac-d296-492a-a7fb-40ffff4a58f5,a8656968-0769-49a1-944c-b21a7511fe4a,False,,
e0543320-fdc4-4b8f-bf81-8ef077605873,42324e38-fd02-4770-8b02-7b65348c737f,True,Long Wait Time,7.0
1afdffe2-a547-407d-8580-a5dfe0cea13e,7953cbee-c494-4f3a-aad3-0fa61efba9fc,True,Answered by Wrong Department,7.0
5958381b-26d4-40f6-976c-77bbb38b9027,f5faddeb-4992-453a-9467-da840d38dcd3,True,Long Wait Time,
9f05d2fa-c78a-4594-ab4a-29ec915c00b7,f1a6b6ec-0da8-4319-9238-85b057c15538,False,,
913a69db-916f-4759-ab3c-a6dbf48e040c,0538ceb1-3195-4955-9a1d-a968f7af1a9b,True,Answered by Wrong Department,3.0
ec68df62-1cc5-496e-86fa-75fa665157eb,f4295db9-3c93-419d-99d2-55a65c48905c,False,,
6773d765-7eaf-44ee-9afc-d186179042ab,63d1fc5d-b4a8-4bb5-a90b-0dfa88933ce9,False,,
487a7d3f-b336-484a-b5a5-7a6213c06b2b,749b97ff-67f1-4e94-9f2e-28eab53477d4,True,Long Wait Time,2.0
56e86cc8-8a89-4e78-ab00-92c06145c8c3,2456f924-d64e-4a6a-bec9-9722293f3e10,True,Not Interested,6.0
ec8af081-b8be-4ed3-b071-19f54caa0c07,4cf14811-d672-4d75-9534-b5383665680d,False,,
cb1261e6-6eba-4599-a2e5-bbc25b7a0e16,1060bee8-23e2-43aa-9c99-0f967f126a16,False,,
150f9eeb-b469-4bad-bff5-445838d5f593,b96fcfdd-15e0-4b26-9b9b-dedf095652cb,False,,
ffef215d-0498-4350-aa89-421a45b1e253,67a1c460-44f2-4c74-9255-56417d420a98,False,,
e93d9b29-8927-4cd4-ab9b-30a3c0372f62,88bdeae3-b8c9-49d9-9d6b-c6c12bc551d9,False,,
5aa38c19-3c4e-4eb5-89fb-c96562ede41c,acbbed23-8b84-452e-a983-f09b7bc6bdbe,False,,
a160f673-cea7-48d7-b783-41fbc31abc26,b0e81af5-ea6f-425a-8fef-5843de1d47f1,True,Not Interested,8.0
45e427fa-57cb-4e67-b2b0-48b2eb92a9a5,e8b35674-4eef-4e18-a4cf-5fc013f1379d,True,Not Interested,9.0
08923ecf-30b2-440e-806a-ed397c76af71,b6cf4351-4907-43f5-8b57-28910e080e90,False,,
ae0f1c1a-2e24-47dc-a3be-46aa63e3f68c,ae52dd31-b0a2-4b64-b58f-dcfbe7d6a32a,False,,
81d5a32d-9caf-41f4-8283-610327b0238a,30d46b65-102a-46fb-99b1-79426cdc17b4,True,Long Wait Time,
c5dc0d20-3131-4018-abe7-87f8f22c121e,d0ed92c6-34da-4ba9-9cc8-72798f2fac48,True,Not Interested,6.0
73e1ebfe-4f84-48d8-b6b8-be737fb289ce,c0480b2b-0829-42dd-b28f-c856c1e08721,False,,
11a43223-c4cc-41b9-b79b-0d26f4e91fd0,142913d3-40d4-4966-ae2d-079761206a82,True,Answered by Wrong Department,10.0
ca384d4b-1ba3-4f49-810f-c2c162bd13c4,faa6d89b-605d-4f7f-9cbf-0575fab012aa,False,,
4d712135-c4b6-49ee-93ef-61b73d55153e,4d4e26f3-02cf-474a-b48f-fa1a2780f761,False,,
b70e1ff2-da30-4835-8cac-2c7ace9c9dba,b017a75e-f7b9-46e4-a681-809fce4a1837,True,Answered by Wrong Department,
003a07e5-2e45-4ca5-8e8d-9cf48a7fa038,f508fc71-6467-489a-bfdf-44acd7cb2178,True,Answered by Wrong Department,
0c786ac7-fb83-4227-a689-eb7a390f4a3b,03e02998-f1a5-48aa-8d97-26ae1261d9a6,False,,
e0e92dd1-7e08-4fc0-8b9e-921275ccf844,f187255a-a4d8-4e68-bcba-342e1d4dce13,False,,
ccdfb3dd-4f3e-4eec-adec-9a402b7758f6,c34750b1-28a9-4f61-bd6d-8931205a139b,False,,
f1cb317d-19ba-4e71-a7c2-1aca8bc4befa,794f659f-3445-4702-b977-e3b5455ad89f,False,,
4d0cbc2f-65f3-4ecd-9a1c-2f0ad6bff111,c87ec6ae-c0a0-4a66-99b9-ef928960a446,False,,
95a35d18-86af-4012-8182-25a10c788e10,252c068e-99bd-4d73-b041-9e7294b4029a,True,Answered by Wrong Department,
2d088421-4c90-4451-a7b9-f2c985eefb43,d8e53dbb-9821-4565-9bab-38236e93664c,False,,
1ffd9a66-f031-4e2c-8db1-57a55fec7434,5f2c81e1-1df3-4c16-b91d-9cfa81b4a724,False,,
c704cfc0-c07b-4136-805c-83e3beef37b7,86534915-a1d4-4fd5-b096-6d08883a8648,True,Long Wait Time,5.0
c25b90f3-7b3d-4f11-8a51-d864fa6c1ca8,424f68b6-beec-4abe-8199-e593770a6dab,True,Not Interested,
6273a875-dd02-47ee-b2a8-2fdf31b17509,d51dcee9-ab6b-48a1-a5b0-8d8898ef72fe,False,,
a670837a-baa5-42ba-9475-7156ff423a41,7465fb3e-def9-44a5-bd31-7be521380b56,False,,
c13e996f-27fb-4a50-8cd3-790517b76489,9f1bd627-4627-48da-be3d-cab8264d4829,False,,
435a0e7c-13c9-4f81-90e2-834486444718,88eb7c4f-6b1f-4b46-a13a-057c7acf9343,False,,
51965b54-48cf-462b-9de7-12e609002cf9,34862e2b-f9c3-49ab-8e49-8f6b5712a974,True,Not Interested,
36829dcf-7a52-4565-976a-adc7878f7df6,8d9c82e9-362f-4692-8454-5b80279eea66,True,Answered by Wrong Department,4.0
6c2d62b3-0c8d-49d4-bd7a-9b68bb934d63,b91af308-2f66-43a4-a10f-2c4f608ca84f,True,Answered by Wrong Department,
2cc9b6c1-979b-445e-a78b-336dd4447444,70e4a9f7-2396-4b96-ab5e-b60eecf53a21,True,Not Interested,
4479d02c-0ea1-408c-a657-630b6bdeb9e1,0a54380f-9914-44e5-995d-c91b8c7ab453,True,Long Wait Time,8.0
237d2184-9f48-43ad-9c95-ec97ea955526,7a10c3d3-dd3a-45c8-b460-0c8916325954,False,,
e96c8e2f-30d0-417a-b680-13033852d7b8,397566b8-8e2b-4aa5-81f1-058611914861,False,,
a66f607f-0f07-4c30-acd5-cd29ab983ef0,b6738dbf-59a1-4b39-b879-fc35eb0aab27,False,,
eb1d1b7a-99cc-4792-997e-ebd444f9ba13,42fcfa88-8956-4be7-a28d-559d00b93fb8,True,Answered by Wrong Department,
9d4f7bdc-ffd8-4fab-8ce7-cb722c1a5a54,7a54ef22-5608-4bcc-a0d4-83a88eded6a9,True,Answered by Wrong Department,
bded18a6-efda-44e7-a6b8-73e8bb92fc2f,189d3608-ccde-4ca8-adc1-0dbf4efb6f0a,False,,
9e81f15a-8906-4518-bc67-e8b210115d10,1bb60889-2556-493a-9146-65c4e150d0da,False,,
62008c04-9617-4a22-a3a6-34be07e80cb0,da8f86b8-0aac-44b1-8159-fc94d70d9ad5,True,Answered by Wrong Department,6.0
4b9fff29-7720-4393-98d0-168823b36c0e,3af00676-e0ae-47ee-9b22-25de7d9d9230,False,,
8f2bbd92-3e94-4e11-8c5b-eaa45c3c391a,a162d799-8ed6-48ba-afef-98198b6ed067,False,,
e87b42ee-dfb4-43e9-80f3-1c90054d9821,e7b00e23-197b-412a-8182-c3102bbfeb49,True,Answered by Wrong Department,
f37fb836-1adb-4c85-ac4f-3fbb253c1701,bcba4969-2b1c-4627-84b7-849580c90e93,False,,
1e45ed28-a5c6-49f0-a655-69bb00eb69ce,16dbc5df-b1b1-4ea1-a2be-7709cd0db8b4,True,Not Interested,7.0
641f2777-1c9e-4b70-8373-de0980cb16e8,f8900687-6965-4f74-b230-2479a6c3dad6,True,Not Interested,
1378c813-c447-440e-8238-8040e20f06a5,0d85cd21-cb23-4667-9628-6da928969f59,False,,
9483ed01-e386-4c5e-a32f-9c72aeab9301,aba050ee-041d-48e7-b9b6-b156199b270d,True,Long Wait Time,4.0
85c199f6-c6c4-4534-9397-458fe07f9901,90192df5-85ce-4ba1-bb45-7e149cbe0b56,False,,
064a581d-22d9-49c8-bb08-b8e6733e1e9f,80eee338-e8d1-4295-ad25-bbfb89057a36,True,Answered by Wrong Department,
271c7fa6-d642-410e-b868-f2d8a18e9db4,b584bf30-ec26-41df-90e8-96f38ea6289e,False,,
0a5938ec-fc36-465b-b10f-707ee139f82a,16789e70-6dd6-42be-ab93-ffd8e7107d33,False,,
1e6f9b79-a912-4953-aed9-202afd52c368,7d928f16-5088-4c45-8253-bedbc30d1135,True,Not Interested,
b0df2ae2-36b3-42eb-bd44-eb1f524a7b14,f3c49b9b-4ab3-418a-ac03-373298ff2d8c,False,,
7e11c34b-7eb5-4678-8f21-5630f92dfdcd,2992dfd7-65ab-4d23-abeb-75b569b2c37e,False,,
3537d40a-5819-41dd-8f88-8ed62bc001b8,7006255c-b7bb-4b05-91bc-8d31314c8c43,False,,
33eac324-b96d-4006-8962-a2e9b50794e0,d233e5a1-184f-4e98-8036-6237fc476c8a,True,Not Interested,2.0
1e485925-47de-49d1-9906-b662763b4549,12459d41-5ba3-4e34-8b3b-23d08eba8cef,False,,
2262655c-8207-4ace-94f4-7cc15eb80d8b,db195aab-f521-4fb1-8576-fa2297ce9f56,False,,
b514f054-ddb7-4ad0-836b-1a12cc9dcbe1,cededb85-a19a-4bbd-bebd-819cca932a88,False,,
203ab7d5-b0af-40f8-80bd-e80bfa005c8c,83736592-c9d1-4c29-a124-9ceae8881a07,True,Answered by Wrong Department,
e98f3bb0-0398-4bc9-a09c-b14aff3dadc2,f5898b27-3966-4fb5-b17d-4998dbc5e053,False,,
fe9cb903-df21-47bc-b649-6dea08b2db80,7cbf94f4-c3ca-4f87-81aa-6a28481873d9,False,,
8b65573a-d8d8-4842-b0a5-a604fdd4a67e,2899fb1a-1816-4fc5-a781-c246e2daf0e6,True,Not Interested,
2a791fc8-6c82-492e-9e4b-0aab2cddd766,794bf72b-eaf1-4ca1-82e3-3fde8fa2abd9,True,Answered by Wrong Department,
5f16d680-85ba-43b9-aa34-98e92316da10,f72ead76-3c87-4387-9375-9ca3dba6e9bf,False,,
a5e5016d-c606-4c7e-9627-95248a9548fd,a63777b1-c4c9-4547-b266-26c841799b1e,True,Answered by Wrong Department,
1c0c90a5-557b-4a81-b45c-a3aac12ff14e,994bb77d-fa3c-4a6c-8a6d-b7d24850c23c,False,,
