escalation_id,customer_id,agent_id,issue_type,escalation_reason,escalated_department,resolution_status
d2a9809d-c89a-4316-8d10-d4c67e287cbf,5e7bfb61-b904-446e-91ec-4178958c59a6,913010a2-ce37-4a94-a11c-59c186aad3d4,Technical Support,Agent not skilled,Support,Resolved
6b883ca5-f318-45c8-a9b4-28881ef79fde,ac5fe478-bbff-4528-8775-269fbcec3590,cdc0ec48-0556-469e-ad3c-de81ba11980e,Billing Inquiry,Policy issue,Support,Resolved
0cee970b-6a97-4f5e-b6bd-92b0aabadea7,c1089a21-65e3-4862-aec0-340d1928f1cb,6cac15f0-eeb7-4622-aa6b-59fea2188e2d,Billing Inquiry,Agent not skilled,Specialist,Pending
68b21525-6ca4-4881-9950-b5840876050f,926c8f21-241f-470e-89fd-c9474fd85154,e2a71528-4d57-4aa3-8fff-5f64d5755cae,Technical Support,Policy issue,Support,Pending
9bd0a3f1-aea9-43b1-a155-e27450667bce,229190b4-4447-4c6f-8c22-4d9e89b0cfab,a3baebfd-462f-430e-92b8-c1384361b409,Complaint,Customer request,Support,Pending
691a07ab-1286-414f-96a1-53c53b26e194,a517cc6d-caf6-4506-a5e3-b921ddc7d913,c0bb51fd-7143-4064-b93a-ac7ad9c3ec53,Billing Inquiry,Policy issue,Management,Pending
e6601e35-7e3a-4e8f-9e52-d6c8ad89c226,a7416955-3df0-43b0-9aff-ee2e7e3916c4,db71a696-76d8-4a3b-b3be-32567ef1187d,Billing Inquiry,Customer request,Management,Resolved
7a65c6ea-9433-4e6e-b7f3-1f2f03572eb1,c6c899a6-09e5-4178-a6dc-49283cf8c63d,48e9a1cd-d197-4b4d-a62f-6c8a1608bfc0,Complaint,Customer request,Support,Resolved
103ec29d-2f20-4455-b06b-b381adc4ce37,8686d194-f90a-4a85-9170-b357a21db4b9,153a2322-aa16-4587-9c02-8bdab6d6e7e9,Technical Support,Policy issue,Support,Closed
df04305a-c955-4c5a-ad46-ec239965eb0b,fdafb04c-8422-4415-a147-bbd0e81353c0,3ce9411f-52df-429f-b8f4-9c4717b244ec,Technical Support,Customer request,Specialist,Pending
6a086e9b-43f9-4e0e-a898-be29d4b2d0f6,60de73a2-8b1d-4580-8a17-bdd23e5d57ee,6cd8d7d5-2ba9-48ac-8de2-c2c4c7ae245f,Technical Support,Policy issue,Management,Resolved
f542eb2c-8899-4f86-99e0-cb58922883f2,046c2c2a-bece-4488-af08-705655223b1a,3843d1ba-0fe8-43c4-95db-85431f587140,Technical Support,Customer request,Management,Resolved
0d9db826-faef-43a5-9f94-128dff340ded,b458da80-3922-4f1f-9181-c17e54e943c8,e7e213b3-c50d-469d-a39e-9258b3ae5181,Billing Inquiry,Customer request,Management,Resolved
3d9b4935-2ab2-4997-8ffe-e4b44b9d26a9,82701d64-30ce-4a76-9799-ebae0f900c0b,0980b2ce-017c-41de-904a-972c168ae274,Complaint,Agent not skilled,Management,Closed
f55d388d-f63e-4acf-8b5d-2e6f7f0a5c9c,6c9a5560-594f-4a81-a6ad-061ce405ac83,0980b2ce-017c-41de-904a-972c168ae274,Technical Support,Agent not skilled,Specialist,Closed
2094d125-7f30-42f0-9917-fff095365ae4,cdeb3b65-757d-4d78-9150-dbef079e301c,dc1f8e0c-dd5e-41b2-924d-ef04210fcb97,Complaint,Policy issue,Management,Closed
0799dc34-2613-458c-8bff-c08d6dff51a0,6c5e3753-05e6-43cf-9ce3-65e8b8262e39,aa791413-c300-4c84-b858-d070200276c2,Complaint,Policy issue,Specialist,Closed
62e6ddce-329b-4a49-9e37-ac30fd57033e,2067636d-5558-4645-99f6-cdf08dd03dc6,e7e213b3-c50d-469d-a39e-9258b3ae5181,Complaint,Agent not skilled,Specialist,Pending
f58e4793-50ea-4d37-b26e-d16158c969d6,8afbf9dd-bd45-47f3-a9a5-2a9f8d5628ea,0e09d2a7-c15c-429c-8e9b-bc6b0b3dd51b,Complaint,Policy issue,Support,Closed
76f0660f-74db-4077-a6b6-194083d59d42,647129a2-07e1-4ee1-a856-89e95ba69b61,393571af-4edd-42e5-a2e7-a24467dc98e9,Technical Support,Policy issue,Specialist,Resolved
33b0df1d-7907-4f2b-b1b8-97040f32572a,af2a3d67-893b-4da7-9eac-4605921a23ad,dc1f8e0c-dd5e-41b2-924d-ef04210fcb97,Billing Inquiry,Policy issue,Management,Closed
a1538fb7-720a-47ec-91b2-b30a8fb9a85b,3fb64ae1-e9e2-4cc0-9e3b-643b2302e2b9,1d3897e7-385a-44ca-bdd3-2d059d232b63,Billing Inquiry,Agent not skilled,Management,Closed
875268c0-adb6-4292-a0da-fa28808b0603,62d6fd24-ae85-446b-8980-fe96ac43941f,a160beab-d4cd-4a8b-adf3-1f40ad890d1e,Billing Inquiry,Agent not skilled,Management,Pending
2b1ac8fc-a746-4c4d-a83a-f8e32ee6df73,9ccabcec-7963-4a80-94a9-a959ee196d53,bc59a0f4-f884-4b96-971a-4a51b85a2625,Complaint,Customer request,Specialist,Closed
777fb592-6e5a-46fa-a9c6-ef76333dce71,47f2f50c-91d6-480b-8d45-665da1d6cd78,10313bde-e344-47be-a755-210f03347030,Billing Inquiry,Policy issue,Management,Pending
57c0fdbc-8c74-4651-8c38-33a9c95cb1bf,681a4274-73b8-4461-9e65-ff1e7a98745e,083d236b-65f2-484a-84cf-857f2872dc50,Billing Inquiry,Customer request,Specialist,Pending
e9cf5b17-f49a-4663-ad8d-aef6fa4925e6,5da4cf54-211e-49aa-b3ea-c820698695e0,73ab41ee-09d5-4155-9860-d6949d052ac1,Technical Support,Agent not skilled,Specialist,Pending
5437fc3b-41f1-4a83-9bc7-a0768d9e11ab,b6180719-c1f0-445c-9920-9416d306e670,b35009e2-6f97-488d-b6e0-c9805dced4c7,Billing Inquiry,Policy issue,Management,Closed
48e9c596-ff8e-498b-b833-37d76aa2ec5b,f6693d3a-7d8f-472f-a1c9-b520ae18fab6,b6be28ab-2e5e-4ae7-84f5-64ea01c0bc8e,Billing Inquiry,Policy issue,Support,Pending
b9518afd-fd3c-4a15-b17a-a6ea4fecce5b,593cbea2-4ce9-4eee-8e01-3870b35ecde0,196850dc-85fd-4b40-946b-d740b9b38fad,Billing Inquiry,Customer request,Specialist,Resolved
6788f63d-0d60-4100-9b23-0887b1e45bb2,a7e8a870-7058-4b03-ad91-fd2579c81023,cdc0ec48-0556-469e-ad3c-de81ba11980e,Technical Support,Agent not skilled,Management,Pending
86a55c97-1781-493a-b2c3-6087ab2f85bb,03146ed9-a066-45ee-b948-fa74bbde2295,b6fa83c5-b5b7-4acb-9fdd-adb98ca8c09f,Billing Inquiry,Customer request,Management,Resolved
bd164ec3-69c6-43bc-91fd-3546b8387777,36e77ca1-8971-4e0a-9468-269459daf0e6,4e1d3db2-effe-4e76-9c8d-1476880ae9b4,Technical Support,Policy issue,Support,Closed
55eaac29-d2d5-4a85-8c68-53a42a0a6da8,cdd20e38-c6c9-4ed6-9b0c-99903fb36b05,d99d96fb-d974-4d19-9b29-84c3a4e499dc,Technical Support,Policy issue,Management,Resolved
a15d63ab-37af-4c9a-bf0e-e789091dd93f,89799ae6-f6c4-4268-b776-e92dc35aee14,d3fe3865-39aa-489e-8f17-dfa8b1ddf166,Billing Inquiry,Agent not skilled,Management,Closed
62db4bc6-c42c-4dac-996b-573390ed35d6,03c81784-cd24-4556-8df3-7b9029c77d72,966d5b90-ed4b-47a1-b6b9-9bad9162d6fe,Complaint,Policy issue,Management,Resolved
ccf07689-4ff6-479a-a4c7-9fb4f810554f,c9265ce8-367d-4f87-897d-a68cac18fc51,5292777e-08d4-4481-a741-910b46005758,Billing Inquiry,Policy issue,Specialist,Closed
5f7858d4-394e-46aa-bea3-cd49a929d23e,ed020dba-9043-4dfa-88cd-bb00c4828799,4134a39c-6725-4d3b-b24d-16f70a467289,Complaint,Policy issue,Support,Resolved
fb23967b-5d69-4a31-af7d-5a6b80415a48,d4f86288-48f3-4ea3-837a-f46f4efa94a0,73ab41ee-09d5-4155-9860-d6949d052ac1,Billing Inquiry,Agent not skilled,Management,Resolved
2d603dfa-d648-4301-8202-bf5fc54ab2c0,c37e45a9-d150-4fcd-a31e-f0aea299795a,e8fd0e68-ebe4-4ed8-ae45-7e4a6778afe2,Billing Inquiry,Policy issue,Support,Pending
649f31c0-52bc-4da6-8169-cb6592b1c042,651690d0-8479-4d35-9642-25e7e4687ed6,ffd508fc-c9f5-4724-8463-97c564d1127d,Complaint,Agent not skilled,Management,Closed
37fbf9a8-10d6-4ca8-a4c2-107e8448a906,17463782-31ae-4ae0-a8d2-d74730b82af4,916aa20a-d2ec-4fcc-91f7-bc947ae90b32,Complaint,Policy issue,Support,Resolved
ad52ce7d-3c20-4ac8-ba0c-f667767f160f,ab651d1d-fa70-4bb0-8353-145b1b9911ec,23f8f862-697d-4d75-94e3-6450608284a8,Technical Support,Policy issue,Support,Closed
c21c0215-dede-403e-96d0-13d39d1485cd,819d8b03-fd32-46cd-942c-4d079aeb49f1,89b71996-9161-42f8-99f1-4c26035e9611,Technical Support,Policy issue,Support,Resolved
96fb462d-77e4-4a58-b38f-b1534fcbb758,74a12d8f-2d8f-44be-b150-bd6f374ce4b1,d834c965-fd7f-4344-a43c-e0861706e485,Technical Support,Customer request,Management,Pending
b0acc274-b4bc-42f5-97f7-145c030aa13a,057482e1-7b96-4300-bab0-d37024e159a2,268167a9-318b-4de3-9519-73da88f6e556,Billing Inquiry,Customer request,Management,Pending
ecb8308a-1604-4fcf-819b-4633e540d52c,8477a330-0c8e-4a49-a572-bb2dfffdd80c,e0f659e1-0fb7-4bd6-a6c8-ffbc5ac13cd7,Technical Support,Customer request,Management,Closed
99464d59-90e6-4859-a8d2-6edf5a800b5f,cbfd19b9-aecb-44ea-9c17-6ca4ab3a8f57,8ef2520f-905d-41b0-9b68-1666c7e5a6fd,Complaint,Customer request,Support,Pending
9b9824f8-3822-4d01-9f44-05bde7915306,29cc7259-14ad-4184-a8f1-adb46a162ed6,0e09d2a7-c15c-429c-8e9b-bc6b0b3dd51b,Complaint,Policy issue,Support,Closed
22aa347c-e794-4575-b790-ecb5d001ddd1,0128bd3d-0d9c-435d-a3f6-1628157fe2bf,4e1d3db2-effe-4e76-9c8d-1476880ae9b4,Technical Support,Agent not skilled,Support,Pending
f229a6f8-0b47-4c48-bdfe-cda04bfe8381,69d20f29-4b4b-4381-b712-02db8bfb4a50,916aa20a-d2ec-4fcc-91f7-bc947ae90b32,Technical Support,Agent not skilled,Specialist,Pending
66b3b1f3-f631-4d63-9981-c8000f7e0b98,68a1345f-bae2-439b-98d6-0903af790609,67a54f3d-394d-46bc-93ad-66a796eb81bd,Technical Support,Customer request,Specialist,Resolved
7556c00b-4a5c-4956-8604-9b29b83788bb,0343c9ec-6c19-4462-b611-03b1e711c255,b5091170-f3d3-492c-a428-f6ed75e99f37,Complaint,Agent not skilled,Management,Closed
ea1cb382-a857-4643-94ff-0c0034f5dd45,e524c41e-1bbe-4e9b-af53-d5a8125495e4,6fde23ad-9c0d-476c-99f1-8f4fc274fa15,Complaint,Policy issue,Management,Resolved
25546017-8b97-42c4-9fb3-7d760b4ad1f4,ab8f12e1-cf2c-4c88-b76a-5ed4cc260dba,a8c40727-659f-48b8-9bb5-ba600f9be256,Billing Inquiry,Agent not skilled,Support,Closed
37f7ddf8-9c33-457d-b323-8c324473aa71,e4b0d45d-366a-495a-9785-fb91c68f413f,733dd5ba-46ba-47c0-839f-e9a501d8c66e,Technical Support,Customer request,Support,Closed
819ba1e9-e6a9-4562-b674-05a9f0b4eed5,253a43dd-068b-4075-9537-4fc3f0facaba,f882aedd-8f69-4d95-a48d-7e06e3886f3f,Technical Support,Customer request,Support,Pending
5841bb59-8b92-48a8-9c64-044ccfb30567,5bfe84fc-840c-47e2-bfcb-30d68b57f502,b3a72db9-9cda-4459-bba9-2fda52c444c6,Complaint,Agent not skilled,Support,Resolved
cb6ccfb9-0fee-4a86-bf5a-54cc160952ba,7fb071f3-d782-4429-b342-3b36bfbccf07,67a54f3d-394d-46bc-93ad-66a796eb81bd,Billing Inquiry,Customer request,Specialist,Closed
397388a9-6d54-4602-85f0-b00d24ebaae5,78f9323f-96d4-4c73-a072-72320520d3c3,0e7801c7-0243-425d-b85b-cc72026bd2aa,Technical Support,Customer request,Specialist,Resolved
89bd22ba-84bf-47f9-8fde-9cadb839944d,2a30aabc-48ab-4ec5-8efb-793931d32358,3f53ca14-0158-4db5-83e7-89b0431e37a6,Technical Support,Policy issue,Specialist,Closed
f2bc76ac-f0b4-4e09-a376-7e9399c43ce5,f5d73826-74be-4f6f-ab8e-0189037663a5,27e6fe2f-7b11-4c27-ad2d-f43d6012fa55,Billing Inquiry,Agent not skilled,Specialist,Resolved
ce11fc85-568b-4c35-9093-f59cdf7a9737,cb03d694-d25f-4d2f-b0ad-4a52d05fd955,14995a16-7422-4c73-ba4f-58052c281083,Complaint,Agent not skilled,Specialist,Pending
5c04ff5f-d970-46b8-8c92-32551045a731,5cd2d423-61bd-4966-868d-f53899264cf9,726eaa1f-a1df-4387-8187-84a45e5ff524,Billing Inquiry,Policy issue,Support,Resolved
9354b8b4-d250-472b-ae14-ef50343d5e1a,dc580944-4d95-40a6-b6dd-809865d863e4,3f53ca14-0158-4db5-83e7-89b0431e37a6,Technical Support,Customer request,Management,Pending
5d4a3cd2-5426-4c0d-8026-0253ca8c6f93,bd43a2d3-5128-4ee9-9e92-fdc858a53c6d,db71a696-76d8-4a3b-b3be-32567ef1187d,Complaint,Policy issue,Management,Pending
6f0d212a-0b9c-4f82-9841-d9d010d53fcb,cbd03c23-e99e-43fa-814e-f2ca62f9e0e1,2a0704d4-0c3b-41a0-81f5-6e7fb71e93aa,Complaint,Agent not skilled,Specialist,Resolved
9d9bd3e9-4777-4a0a-9f0a-121c03c7464e,14cc468e-c91f-4a29-b1dc-263df1088b59,ecd62df6-1e01-4b5a-b11a-135569d15c60,Billing Inquiry,Agent not skilled,Support,Closed
8b9639a9-4a20-4437-9ab8-3973a504f8e0,7235fd54-37dc-4a38-bdb6-cec65dfd1176,0e7801c7-0243-425d-b85b-cc72026bd2aa,Technical Support,Policy issue,Specialist,Pending
c7cc400c-eebf-4ea6-8fcb-77dc53fd83f7,83b76116-55bf-4f08-b91a-f9a890e06a20,d28380ce-f2f3-40b9-a2c8-f4ab1f9e65fd,Complaint,Policy issue,Specialist,Resolved
425de1c7-d8da-4f11-9e60-77f883e709ad,4aedcf8e-dd49-4b98-a1d5-e2a0bb63458a,91c89532-7eca-4c0f-a4b7-f18d989bb1cb,Complaint,Agent not skilled,Management,Pending
7f0eab7c-f558-4111-ad2c-b323abfea961,0aea395e-70fb-49da-bd64-754240b3c781,11ce60ed-7b22-420a-96a1-be0dac38c79a,Complaint,Customer request,Specialist,Pending
b9bd188f-19d8-4acb-b21c-78e454defc74,e237e9a2-1e41-44e7-b944-ae4a5259d147,aab78839-61bf-45f9-8baa-f6b738e03912,Billing Inquiry,Policy issue,Management,Resolved
0ff971d8-eda2-4c52-b6de-5ce8d58b45cb,b6fe5c87-8f8d-4295-9b5c-7a295ecf3e4d,6cd8d7d5-2ba9-48ac-8de2-c2c4c7ae245f,Technical Support,Agent not skilled,Support,Closed
e3bd66bf-97c9-447d-85b8-ff69122c1db7,d295a13e-765e-4661-a979-d03cc822266f,97bae71b-aec7-4d3e-81b3-e77fd1a2437d,Complaint,Policy issue,Management,Resolved
9448f042-87ea-4de8-95bf-3669a9f0627e,d23f1f60-5da9-4c98-90a6-c399f335981f,f882aedd-8f69-4d95-a48d-7e06e3886f3f,Complaint,Customer request,Support,Pending
cfca7a7e-4ed2-4ed2-9e2c-7a712566394f,79428ad0-a76c-438a-809a-2a7416796a8e,952d20f1-dc78-4aad-83f8-dfe1e01a83e0,Technical Support,Policy issue,Specialist,Closed
cfd87b45-e0b7-4069-9f72-684eab2f6042,68a37902-84e0-4fee-b57e-721cf5c65340,d833e03c-2d5c-4e51-a089-2af95c6befdb,Complaint,Policy issue,Specialist,Resolved
5a149352-9292-4eaa-b482-549562332e77,dbfc5569-5205-4ddc-a30c-df6a037f5eb9,27e6fe2f-7b11-4c27-ad2d-f43d6012fa55,Complaint,Agent not skilled,Support,Pending
63652b4f-25c6-45f6-ba10-88ed9b63b648,ccb6088a-5607-4d42-8d75-88b0b774158a,b96b7bf9-e716-4fc1-b959-4c1a47f4e0ab,Billing Inquiry,Policy issue,Management,Pending
d04e2e1d-a5c1-41a5-9de3-8668bd16746f,5c042944-b90c-4031-8420-0a690d3eebf6,cfe538f5-f2bd-41b0-a7eb-e8127ebcd901,Billing Inquiry,Agent not skilled,Support,Resolved
16ed54eb-e72e-4997-9849-a9a8df2e7360,6f48f021-6af7-4c01-a875-114d2c8cc343,2465e245-eafe-4eee-b0e4-fcb3fdc22016,Complaint,Customer request,Management,Closed
3688b06d-3500-4278-b27b-5c1fa7d09662,d0af3638-68cb-403d-a213-a994bba8ae55,e4e90091-6c3c-44e8-89c1-c2a6ab851b15,Technical Support,Agent not skilled,Support,Resolved
62b818d8-95c6-4f46-87ee-c0a9662d9bcc,f8aad363-b560-4dc2-bb2a-d5afa230e67a,952d20f1-dc78-4aad-83f8-dfe1e01a83e0,Complaint,Policy issue,Specialist,Closed
b612b13c-d0b7-4ba7-8746-5573d2ccfa35,14e6a525-dfb2-4526-929c-2c3098d94dbb,c2469176-0c04-4920-89fc-2197f4b9c4e9,Complaint,Customer request,Management,Pending
c3d4a1c7-4c99-44ef-a8c0-744de118ea59,e306a46f-00a1-4e65-8151-2f8ebe510eab,a20fcb4e-17b0-406e-bd1b-0670fc0807ae,Billing Inquiry,Agent not skilled,Specialist,Resolved
5077bb29-cc85-4a19-858b-a304e5e89d48,d776f0ba-d38a-4b7e-9c76-5b0d970bf17c,5ddb898c-0510-4a80-aa5a-9910a7876a21,Technical Support,Agent not skilled,Management,Pending
1d210722-2cf0-4081-92f2-38d9578dd2ca,a3b2d30f-252a-456c-b100-5e2408ab1d02,7bc0ab65-9a32-4825-b2ee-c00a3eaa25ab,Technical Support,Customer request,Management,Resolved
f26de55f-6f1e-40eb-828d-ae5942be63ca,620960cc-ab89-4ed4-885c-35fb4ec0639c,27e6fe2f-7b11-4c27-ad2d-f43d6012fa55,Billing Inquiry,Agent not skilled,Management,Pending
caaf5f4d-4fb3-45b9-97eb-c4e10ba99bba,c57adeaa-0f0a-4383-8f29-bc83523d6bae,3914f459-1d92-4918-9c6b-2048735564a9,Billing Inquiry,Agent not skilled,Support,Pending
113e4c4b-e1c6-411e-8b19-ddbde1b76ddf,4e1fe797-83c9-4c44-a6b0-98793372056f,6fde23ad-9c0d-476c-99f1-8f4fc274fa15,Complaint,Policy issue,Specialist,Resolved
217a9f22-2375-4dec-903f-3a72db4d95d6,6f973849-1807-4a6e-8e8e-756c4cbb23cc,db71a696-76d8-4a3b-b3be-32567ef1187d,Complaint,Customer request,Support,Closed
fee0d2af-93c2-4e2c-abce-090d8492056d,93eed9d6-dd94-456f-bf1a-3d24c42f5167,c166caa0-624a-4b34-8a90-ce6e0371fd0a,Technical Support,Customer request,Management,Pending
67ce457c-442a-45b8-8a1d-aa06211abb66,e3204a95-e066-4de4-9228-182a44e2daa9,a7af85ed-a47b-40d3-967c-00a955cd1a58,Billing Inquiry,Customer request,Support,Pending
a062545e-a941-45d4-8b45-496a8eb265d8,ca6d35c3-f706-4a9f-b931-e1d6550250d3,5bc47cc5-3b52-4a3e-a17f-dc880231c2a7,Technical Support,Customer request,Management,Resolved
4f49b878-cf27-42c5-b3aa-5f410d1d7c4e,4ec8d0c7-56f5-4498-8e36-cf0e994102ae,952d20f1-dc78-4aad-83f8-dfe1e01a83e0,Billing Inquiry,Customer request,Management,Pending
dcc8aec7-42ce-4840-9aca-702f762be0c0,bc69d0d5-4f04-42ac-8cb2-0a6c985c1bd4,ec0ef6a1-9e61-4eda-afdb-eead746f9f1e,Complaint,Policy issue,Management,Resolved
a260ec49-5725-42f1-bdba-c60dc24664fd,c36f2100-0880-4bfb-864f-61d891971cae,31431898-a89d-4db3-b07f-394aedfd3d84,Billing Inquiry,Policy issue,Specialist,Pending
9354be65-e402-4644-8720-f4a11ccfd279,4f3b8ae2-f972-40e2-b3e4-d2d4af8e9da7,c9f0bd61-72b5-4372-bd9f-ad264bace84a,Billing Inquiry,Customer request,Support,Pending
c6548082-7577-42d7-ab08-8c27ace545d5,5a2e73c6-e5f9-4769-9afb-7e92d626018f,31431898-a89d-4db3-b07f-394aedfd3d84,Billing Inquiry,Policy issue,Support,Resolved
126ccf01-1a64-4346-b608-31533f754d18,20eeed47-13d3-40fd-bbf4-45103b948069,11ce60ed-7b22-420a-96a1-be0dac38c79a,Billing Inquiry,Agent not skilled,Support,Resolved
a930b2dc-3422-4b2c-9afc-33cf430099e0,7bd8b911-dce7-4502-bc42-1181c7e985ee,e0f659e1-0fb7-4bd6-a6c8-ffbc5ac13cd7,Technical Support,Agent not skilled,Management,Closed
da7040aa-6c55-4f93-99eb-7741595b4ee2,4e3f7a84-c96a-4b77-ac96-13b4d3fd7c1b,494c6210-fb16-4699-aa49-407f8fad5b69,Billing Inquiry,Customer request,Specialist,Pending
21911abc-07b4-4cba-b0e6-5a0426237753,eae6bc93-282c-44c2-881e-8745687560e6,7378b553-fb39-4dde-ad3b-a80a3086eb28,Billing Inquiry,Agent not skilled,Management,Resolved
3109db2d-1088-4e3f-81b5-fa04bed0249d,216aa1d4-e571-4c70-bf7f-73320df40cbd,a69f0b18-bfc9-49cf-a51a-1c3c530782ef,Complaint,Policy issue,Management,Pending
66513c1a-474a-4b24-8841-308368b4bc5d,53c7bf14-2084-493b-a258-d209338b8deb,c8f97392-ddd9-4055-946a-1c9f69f7d6ca,Technical Support,Agent not skilled,Support,Resolved
e9027c43-2bd9-4ebd-800c-06a7d5c5b0d9,c8b1cc44-3744-406a-8efc-ce2473ca83cc,a7af85ed-a47b-40d3-967c-00a955cd1a58,Billing Inquiry,Policy issue,Specialist,Closed
94c4d3e4-2a37-4a0b-9b0c-a5de5257bbdb,358a625d-461f-4914-9550-1e9dd64074f3,5bc47cc5-3b52-4a3e-a17f-dc880231c2a7,Technical Support,Policy issue,Management,Closed
33b19cc6-bdab-438b-becd-1f8232dedcb6,9581f9a8-484a-4690-803f-fcf23fc45e26,1be01460-850c-4608-9a30-49158364609e,Technical Support,Customer request,Management,Pending
90424a3a-73b3-4745-9a13-5e843636861c,0b2c6758-0f61-43fe-bd37-43ba8e2d025e,d834c965-fd7f-4344-a43c-e0861706e485,Billing Inquiry,Customer request,Management,Closed
79abe7f4-66be-48e2-afaa-fa6c8b4c5da3,3981729b-3b5d-48c8-980b-2cbe6670c863,e9473b60-5e13-4e64-b77f-f073e89ebaea,Technical Support,Policy issue,Management,Resolved
14fae7d0-d443-4374-ada8-97941b0221c6,7b6a623d-16c4-4d76-90a9-f8f6f5e69caf,ec0ef6a1-9e61-4eda-afdb-eead746f9f1e,Technical Support,Policy issue,Management,Pending
77a11a83-fe3d-462a-b90f-395314148ea9,0f9b7aee-208b-4538-95fa-feacd54867b6,7378b553-fb39-4dde-ad3b-a80a3086eb28,Complaint,Policy issue,Support,Resolved
0499ac8e-4f76-4a5a-9e32-801a6ab09ef9,d434b127-f7e9-400d-b11e-db628f485696,4e1d3db2-effe-4e76-9c8d-1476880ae9b4,Billing Inquiry,Agent not skilled,Support,Pending
2a5d9389-5963-4a32-b522-f0064cf00902,5f9e648c-2467-4e31-8821-cc246d64b39e,1c9cf5d5-9929-44aa-9b76-455c709e81d9,Complaint,Customer request,Management,Pending
28db5dcd-df22-4adb-b47f-0c9e4c80c40c,6ac3418d-93ba-4fd7-8485-9cc1425217fb,cb3b14e1-ba79-4263-bdfa-3d35094c170c,Billing Inquiry,Agent not skilled,Support,Closed
d303be24-0d67-44b1-b1e7-5217a5ad8722,c32c850e-a7f2-4426-822f-519884e16604,00b62f64-5967-4ca8-ac21-db0c6c7f80c2,Technical Support,Customer request,Support,Resolved
c177bc23-ecd4-410c-841d-fe8867ffc13b,a5f685cb-9fff-495a-8d81-2e6adc08fd31,0d916bf8-6493-4e7d-a235-144b48cac64f,Billing Inquiry,Customer request,Management,Pending
b5358475-dc67-4673-9e8a-6fdac4b5d561,506faa33-88a6-4e4b-8cb2-b6e4e900e846,39639746-265e-4400-9242-efcecc43f27b,Complaint,Customer request,Specialist,Resolved
959429dd-9578-4543-8900-dfb41eefb94c,c20c3641-66ea-4c45-a066-ebe491d30fe6,913010a2-ce37-4a94-a11c-59c186aad3d4,Complaint,Policy issue,Management,Resolved
2e7657f4-fde7-4e06-8877-faa63518afd1,eb60cca9-e101-4a10-b44d-1388642cd754,655a5b51-205b-4677-bab1-1f755a0075ca,Complaint,Policy issue,Management,Resolved
2ec234de-737c-4a9f-8325-63c289482db7,5602462a-16ee-49f6-9e61-b4205ea7a086,f4797839-1424-4358-8ec6-d957235a91d0,Billing Inquiry,Customer request,Support,Pending
34e15935-5d14-4c7c-acbd-ae62a351a390,d2823b8d-15a0-44f7-a74b-05fb4ad19a8b,ce1fb0fb-a2ba-4388-8a2e-63b747e5ff2d,Technical Support,Agent not skilled,Management,Resolved
7aee32e0-5243-4460-83c0-2847009e5333,0bcd12b5-37a7-4880-a729-6a693a872d2d,3d337902-a266-4da9-a2f2-7ee961ea9200,Technical Support,Agent not skilled,Management,Resolved
aaf854f3-5320-477f-87a9-c802bc98ca0d,bfd6f88c-c8fa-4626-ba5a-c39290674d1f,39639746-265e-4400-9242-efcecc43f27b,Technical Support,Customer request,Specialist,Closed
f105fed3-5e30-4455-b6cc-2ee51fa66422,fd484e84-e8f9-4bbd-be9b-a95d86843a84,1094fbcd-932f-4290-92f6-bd8ca42ab593,Complaint,Agent not skilled,Management,Resolved
153323dd-019b-48d2-b205-604900bbedf0,b35b1aaf-2d18-41f2-90ba-eb45ecd4d358,c5ade3ea-f420-47f5-8e73-ccba274acf46,Complaint,Policy issue,Support,Pending
4737a526-2d36-4086-b3a8-928277d3cdc6,e395de65-4eab-4b99-a510-d17946443a3d,23f8f862-697d-4d75-94e3-6450608284a8,Complaint,Policy issue,Management,Closed
19b95016-fb93-4041-ad31-27d69a6314e5,acf4e735-596e-416f-b92c-4088b91348aa,b5091170-f3d3-492c-a428-f6ed75e99f37,Technical Support,Customer request,Specialist,Pending
0ed33563-c931-434b-a2d1-81920b6a6d5c,628c50af-bc6c-40b3-904f-43d7c2103439,683359f8-d1bf-49d2-83b8-53b0cce99a4e,Complaint,Customer request,Support,Pending
773ca44c-86bd-446a-a976-45f788c1021d,1e64112c-c258-4e82-9506-65809ecb2ca6,519f16ea-87d6-4ec1-b6eb-664c0e94ea49,Complaint,Agent not skilled,Specialist,Resolved
dd6662b6-6b66-41f9-b425-f32ff3a8adc7,548eb52d-0dda-45dd-af33-ed1dd7b03c3a,91c89532-7eca-4c0f-a4b7-f18d989bb1cb,Technical Support,Policy issue,Support,Pending
1b0167d2-3d7d-4e70-8289-b80f58f8d069,4f843638-d287-4905-bf2b-4b004ba6196c,3f53ca14-0158-4db5-83e7-89b0431e37a6,Complaint,Policy issue,Support,Resolved
16d18e36-30a0-4cd7-b649-74d683c79bab,761f7937-c8f7-4133-b933-0424c9adc246,1be01460-850c-4608-9a30-49158364609e,Complaint,Policy issue,Specialist,Pending
50ce6f86-794b-43c7-9d33-9c8a43655c11,ef6e8b53-ae2e-41b1-8de0-7599547d4750,ce1fb0fb-a2ba-4388-8a2e-63b747e5ff2d,Complaint,Policy issue,Management,Closed
53a4fa71-ac1a-4c59-a7ec-eb810f7b84d0,c2a6786f-8038-4adf-b449-a4ace345eba8,23f8f862-697d-4d75-94e3-6450608284a8,Technical Support,Customer request,Support,Pending
